model,feature_set,experiment,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auc_mean,auc_std,brier_mean,brier_std,error_rate_mean,error_rate_std,fnr_mean,fnr_std,sex_group_dp_diff_mean,sex_group_dp_diff_std,sex_group_di_ratio_mean,sex_group_di_ratio_std,sex_group_tpr_gap_mean,sex_group_tpr_gap_std,sex_group_fpr_gap_mean,sex_group_fpr_gap_std,sex_group_fnr_gap_mean,sex_group_fnr_gap_std,sex_group_accuracy_gap_mean,sex_group_accuracy_gap_std,sex_group_equalized_odds_diff_mean,sex_group_equalized_odds_diff_std,sex_group_worst_group_sensitivity_mean,sex_group_worst_group_sensitivity_std,sex_group_macro_avg_fnr_mean,sex_group_macro_avg_fnr_std,sex_group_group_auc_mean_mean,sex_group_group_auc_mean_std,sex_group_group_brier_mean_mean,sex_group_group_brier_mean_std,age_group_dp_diff_mean,age_group_dp_diff_std,age_group_di_ratio_mean,age_group_di_ratio_std,age_group_tpr_gap_mean,age_group_tpr_gap_std,age_group_fpr_gap_mean,age_group_fpr_gap_std,age_group_fnr_gap_mean,age_group_fnr_gap_std,age_group_accuracy_gap_mean,age_group_accuracy_gap_std,age_group_equalized_odds_diff_mean,age_group_equalized_odds_diff_std,age_group_worst_group_sensitivity_mean,age_group_worst_group_sensitivity_std,age_group_macro_avg_fnr_mean,age_group_macro_avg_fnr_std,age_group_group_auc_mean_mean,age_group_group_auc_mean_std,age_group_group_brier_mean_mean,age_group_group_brier_mean_std,income_group_dp_diff_mean,income_group_dp_diff_std,income_group_di_ratio_mean,income_group_di_ratio_std,income_group_tpr_gap_mean,income_group_tpr_gap_std,income_group_fpr_gap_mean,income_group_fpr_gap_std,income_group_fnr_gap_mean,income_group_fnr_gap_std,income_group_accuracy_gap_mean,income_group_accuracy_gap_std,income_group_equalized_odds_diff_mean,income_group_equalized_odds_diff_std,income_group_worst_group_sensitivity_mean,income_group_worst_group_sensitivity_std,income_group_macro_avg_fnr_mean,income_group_macro_avg_fnr_std,income_group_group_auc_mean_mean,income_group_group_auc_mean_std,income_group_group_brier_mean_mean,income_group_group_brier_mean_std,education_group_dp_diff_mean,education_group_dp_diff_std,education_group_di_ratio_mean,education_group_di_ratio_std,education_group_tpr_gap_mean,education_group_tpr_gap_std,education_group_fpr_gap_mean,education_group_fpr_gap_std,education_group_fnr_gap_mean,education_group_fnr_gap_std,education_group_accuracy_gap_mean,education_group_accuracy_gap_std,education_group_equalized_odds_diff_mean,education_group_equalized_odds_diff_std,education_group_worst_group_sensitivity_mean,education_group_worst_group_sensitivity_std,education_group_macro_avg_fnr_mean,education_group_macro_avg_fnr_std,education_group_group_auc_mean_mean,education_group_group_auc_mean_std,education_group_group_brier_mean_mean,education_group_group_brier_mean_std,intersection_group_dp_diff_mean,intersection_group_dp_diff_std,intersection_group_di_ratio_mean,intersection_group_di_ratio_std,intersection_group_tpr_gap_mean,intersection_group_tpr_gap_std,intersection_group_fpr_gap_mean,intersection_group_fpr_gap_std,intersection_group_fnr_gap_mean,intersection_group_fnr_gap_std,intersection_group_accuracy_gap_mean,intersection_group_accuracy_gap_std,intersection_group_equalized_odds_diff_mean,intersection_group_equalized_odds_diff_std,intersection_group_worst_group_sensitivity_mean,intersection_group_worst_group_sensitivity_std,intersection_group_macro_avg_fnr_mean,intersection_group_macro_avg_fnr_std,intersection_group_group_auc_mean_mean,intersection_group_group_auc_mean_std,intersection_group_group_brier_mean_mean,intersection_group_group_brier_mean_std
XGBoost,Without Sensitive Attributes,raw_dataset,0.7083547775435556,0.0026698373560620973,0.3134149431937357,0.002592940558862827,0.7615752440770249,0.0035141257851786555,0.4440739478532841,0.003038582538837228,0.8052892358355876,0.0036622142689190958,0.1848249644177288,0.0010223186559132206,0.2916452224564444,0.0026698373560620973,0.23842475592297502,0.0035141257851786555,0.02611488492421672,0.003479323288395362,0.9324030020006457,0.008952757261491315,0.0417787517316861,0.009138457969091688,0.025670326379106247,0.004666796894344938,0.04177875173168614,0.00913845796909168,0.02664941957993261,0.004918349328359413,0.0417787517316861,0.009138457969091688,0.739743476572363,0.0027012821016959496,0.23936714756179409,0.003292108686507112,0.8033937673103081,0.003377598981032983,0.1856384269036581,0.0010688921216187878,0.349662362023701,0.005886120895486059,0.30587596374315285,0.007571127151839854,0.1673206362528195,0.026489673744302555,0.2943524750195742,0.005537715576357936,0.1673206362528195,0.026489673744302566,0.23779789146139807,0.00414196198331034,0.2943524750195742,0.005537715576357936,0.6124266668373931,0.02356771948338775,0.28211817897289215,0.0042034215594401285,0.796992320504119,0.0018838735982751322,0.1741592751782326,0.0010014783420801024,0.3382486751554114,0.00527885888411593,0.4280301582546711,0.006518416516562186,0.23590825285708794,0.022060089343899626,0.2955382699239405,0.005435783272253511,0.23590825285708794,0.02206008934389964,0.18771574878978242,0.005917438769179612,0.2955382699239405,0.005435783272253511,0.6401645690981017,0.010115254656972187,0.22970819297527947,0.003351760492944746,0.7902912867969316,0.003957818857603357,0.20175956567021797,0.0010742734590083753,0.41908991009582214,0.016877329374549863,0.3897394958850867,0.010040045129692376,0.2385255795176265,0.02338116841330392,0.3814790216542496,0.019564150321645966,0.23852557951762648,0.02338116841330395,0.22140644020966502,0.011721313940768028,0.3814790216542496,0.019564150321645966,0.66716736191888,0.007523217492687364,0.2107322695683964,0.0043908165282921085,0.7888677887422647,0.005022508289722643,0.2103318558568384,0.003044339087266563,0.37579567041890927,0.00824117563867267,0.27914991266115874,0.008372275588792664,0.20783101016073302,0.034878025089936836,0.32126919418912747,0.00952712805213414,0.20783101016073297,0.03487802508993682,0.2591272921966617,0.007109100561513563,0.32126919418912747,0.00952712805213414,0.5926922267067422,0.03133523172993737,0.283366149207171,0.004477545951550976,0.7946254376166764,0.0015786881955168512,0.17500031405665378,0.0010930139952821296
LightGBM,Without Sensitive Attributes,raw_dataset,0.7083809221886099,0.0026226851231608574,0.31349857054799835,0.0022957188013799845,0.7619741613017009,0.003968992525174581,0.4442239988029291,0.0025631543419564885,0.8052305625371391,0.0034200655551477744,0.18434907161248615,0.000992808631867852,0.29161907781139,0.0026226851231608574,0.23802583869829919,0.003968992525174581,0.025779927860329167,0.004612899898821287,0.9332745116139536,0.0117660497103323,0.042173936014255696,0.008401408316575178,0.02533519523219794,0.006066933053205111,0.04217393601425571,0.008401408316575204,0.026415325636120278,0.005936766203263902,0.042173936014255696,0.008401408316575178,0.7399367849247193,0.0036364252046671044,0.2389762470681529,0.003731791262524001,0.803345375703173,0.003121433184507773,0.18516832491076146,0.001053760690010064,0.35130024315165154,0.006031005926271612,0.3046228375208262,0.009482974356339633,0.1710037013676972,0.037935928990622717,0.29572160875478315,0.005760573102120719,0.1710037013676972,0.03793592899062273,0.23835128787183332,0.00463739431717849,0.29572160875478315,0.005760573102120719,0.6109675552462356,0.03527997558289012,0.28238681222666306,0.009821620704164181,0.7970647856604852,0.0019595341970335203,0.17366207042648452,0.0009638169867961878,0.3384501958756295,0.005690291051813028,0.42845760470826155,0.006087107333937201,0.23653609990012608,0.021813991931038633,0.2955089548028317,0.005207608983955569,0.23653609990012608,0.021813991931038647,0.18734710458037163,0.005161250766796875,0.2955089548028317,0.005207608983955569,0.641205498360845,0.008610973060165084,0.2291443045701836,0.0046097445824942965,0.7902245458452526,0.0036338707260425234,0.20111201710831353,0.0010062602932239687,0.41071860252959436,0.019526798586203098,0.3955208996387167,0.010756011980890639,0.23523356075946705,0.022893009825711703,0.37090821960744974,0.022257615057994756,0.23523356075946703,0.022893009825711685,0.2146225201993875,0.0140527770557301,0.37090821960744974,0.022257615057994756,0.6678688390066392,0.00239498482713734,0.21122208135143916,0.006831006235133251,0.7891564597610461,0.004429831804606672,0.20913939190714262,0.0029470755109882833,0.37736452444770896,0.007980058173977919,0.27776393756294093,0.009141685999745386,0.21470810305194354,0.03928931174564886,0.32267990885454456,0.009540430809946467,0.2147081030519435,0.03928931174564889,0.25983472081753795,0.007023904970928825,0.32267990885454456,0.009540430809946467,0.5885124283658654,0.03586286493593266,0.2837115628445483,0.009509767749463657,0.7947028211826994,0.0016855201295899534,0.174511117120798,0.0010722245466178448
CatBoost,Without Sensitive Attributes,raw_dataset,0.7070169244662098,0.0019633272313275786,0.3123114859555963,0.0017100235985333832,0.7617462978995961,0.004814352460179322,0.44299323729795087,0.00210887750830919,0.8046483961460279,0.0034771011864775476,0.18538154647249347,0.0010083834126662337,0.2929830755337903,0.0019633272313275786,0.23825370210040392,0.004814352460179322,0.025221066992682683,0.0047508154544795315,0.934902368833405,0.011968722359303933,0.04059379560651342,0.008768910012166141,0.02443250448310197,0.006102918409344593,0.04059379560651339,0.008768910012166169,0.025381103720465915,0.00594347229740027,0.04059379560651342,0.008768910012166141,0.7405402831915497,0.004367389325812463,0.23916281900519368,0.004597149964151238,0.802774046169939,0.0032032201820469427,0.1861815782163588,0.0010335606919072088,0.35113571969885476,0.0038893048142293707,0.3058710540185363,0.0072905187217303545,0.17197232807304924,0.03196007441796353,0.29582113416989586,0.0032644152154630316,0.17197232807304924,0.03196007441796359,0.23833563650859801,0.0038756966609240946,0.29582113416989586,0.0032644152154630316,0.6092879862582402,0.027970834463246805,0.28298393886083206,0.005656052233849361,0.7965436759720901,0.001358850858490979,0.17479862120413986,0.0010119889797351282,0.3411587914771788,0.00451327798437355,0.4274376340546242,0.0054061474260180065,0.2346686553996385,0.02275968026854347,0.29974715095675936,0.00270772005029293,0.23466865539963844,0.022759680268543456,0.19078440499508303,0.0036706280220047344,0.29974715095675936,0.00270772005029293,0.6418662256065055,0.0092587672708296,0.22944962348657177,0.005111454791482723,0.7894508517241557,0.0038364187784713337,0.2023695880610906,0.001022151589561214,0.4277497941066806,0.01293597477538244,0.3852929899859839,0.006702143576408382,0.24347807982028113,0.0245234322093926,0.3917657921286347,0.01584091356494873,0.24347807982028122,0.024523432209392595,0.22721240816849422,0.011182822863226064,0.3917657921286347,0.01584091356494873,0.6671754167428405,0.006105761721173038,0.20907862110197958,0.005825188412468562,0.7877961503845848,0.005443265024892109,0.21128562447669838,0.002861619927014922,0.3760754170458456,0.0058597912839690415,0.2805856025829173,0.006281244916815171,0.20990992725571447,0.034525535139115666,0.32089386432301403,0.008055177768579721,0.20990992725571447,0.03452553513911566,0.25766313878700264,0.0071990143437717724,0.32089386432301403,0.008055177768579721,0.5913949285461,0.028877692991532977,0.28402410321920357,0.005612926744059046,0.7941022822810744,0.0011517697074947056,0.17562315853224555,0.0010835387731329873
MLP,Without Sensitive Attributes,raw_dataset,0.8522577751116239,0.0007147215780156588,0.5728187357134058,0.011942798103570533,0.13451267601288971,0.012761926934932208,0.21758537710575548,0.01635227135765554,0.8025466238300236,0.0032972982846865228,0.10777168101587357,0.0005853566847860517,0.14774222488837596,0.0007147215780156589,0.8654873239871105,0.012761926934932204,0.007105834197267305,0.001060812861616227,0.8178213730564113,0.02309642801935999,0.04367121171984475,0.008334786633436921,0.003676638021059998,0.0006203154008467638,0.04367121171984474,0.008334786633436939,0.023770709625951136,0.002660787609611222,0.04367121171984475,0.008334786633436921,0.11167885898098703,0.00937527025911057,0.8664855351590905,0.012469344561083166,0.8007520945673676,0.0030156175100091594,0.1088305862571369,0.0006066593086524809,0.038005075598033185,0.004185740406326222,0.1927339895449539,0.030215211565774558,0.05859186177805249,0.01473768900790254,0.020831944866303877,0.002545140367374618,0.058591861778052555,0.014737689007902555,0.16576010547961975,0.0035220714775132346,0.05859186177805249,0.01473768900790254,0.09545651475706604,0.014822642892909743,0.875698474225856,0.012473892075283289,0.7938235348439545,0.0032232444162460035,0.09863138042284854,0.0004936696429974278,0.08756818255674584,0.007599966736393493,0.12240516895778078,0.012541507380086444,0.172803826883776,0.014657627694003696,0.05030093110023555,0.005686246071504431,0.172803826883776,0.014657627694003686,0.11860329545627668,0.005521964403052688,0.172803826883776,0.014657627694003696,0.06491435744373343,0.011349276737793398,0.8561679540240057,0.01366681686701575,0.7871013354602017,0.0033589901662322186,0.11882184478475169,0.0008652460421094065,0.10752898228173731,0.009396547659619264,0.13658041044706018,0.016378287996121444,0.175866348321371,0.022823715183042204,0.06005543974195415,0.006464712756664414,0.175866348321371,0.022823715183042232,0.1506022842711898,0.016124917852136714,0.175866348321371,0.022823715183042204,0.08636398321071176,0.009319922642713113,0.8342209739578621,0.0149752556079774,0.7840213639074435,0.0035148012188266227,0.12687304607632338,0.0022100812570262354,0.042368140543258825,0.00408033991673276,0.16750990865422394,0.03615350664396118,0.10543692650842687,0.027759514858620674,0.024259746368654397,0.0027336780606807697,0.10543692650842687,0.027759514858620715,0.1964731205441903,0.0033183308862525496,0.10543692650842687,0.027759514858620674,0.0720812398046417,0.020866384931644034,0.8772398627634665,0.012220207287673904,0.7915902162094259,0.0029853624821556146,0.09979797865767057,0.0005450096095360148
Fairlearn-DP,Without Sensitive Attributes,raw_dataset,0.7159068240981781,0.0022553622823950252,0.31701627300952245,0.002033284021653963,0.7427417238273486,0.006035563162040182,0.44436198938213634,0.0025191949734102255,0.7269016160403244,0.0025745746270437295,0.284093175901822,0.0022553622823950036,0.2840931759018219,0.0022553622823950252,0.25725827617265146,0.006035563162040182,0.012328487264215792,0.0038823969541436306,0.9663286815748189,0.010196126500735519,0.05263109581145538,0.012913978706814539,0.011508015672576422,0.004015787310881345,0.052631095811455364,0.01291397870681455,0.017116027819726785,0.003995307539285554,0.05263109581145538,0.012913978706814539,0.7152596775177871,0.00929122772675897,0.25842477457648516,0.005872363380384889,0.7259279763149185,0.0023636383495261285,0.28513127377521374,0.0021433785981508757,0.3422240453672754,0.003304349324088704,0.3010354303895757,0.00758025549625895,0.15984286752297677,0.03154447014914646,0.2878674564148903,0.0020925483464712454,0.15984286752297683,0.031544470149146506,0.23734504670370854,0.0028260293232895413,0.2878674564148903,0.0020925483464712454,0.6017579049750144,0.029762593032919168,0.29869099162587975,0.009613849236350695,0.7135981442313492,0.003583192252270129,0.2642857529166186,0.0020929474069117417,0.36596509997517634,0.0035525640096111728,0.3919833262331919,0.005511421624024361,0.27106059596059173,0.020804837397970982,0.3236737232477142,0.004683743763544783,0.2710605959605918,0.02080483739797098,0.20675623020148523,0.0059333968555819,0.3236737232477142,0.004683743763544783,0.6086755217210278,0.010149398352865666,0.24642178571649848,0.006318306845344262,0.7026905165219606,0.002463746562962401,0.31746325114046064,0.0018627080618550114,0.4059925142599293,0.012382708558587835,0.3798116784327305,0.006995854468456237,0.25326518129584014,0.015221341850499802,0.3602577132012538,0.01475768693344647,0.25326518129584025,0.015221341850499804,0.21050979369251177,0.011472275892281168,0.3602577132012538,0.01475768693344647,0.6358147108590247,0.003333816301541253,0.23123860605149588,0.006123150781791783,0.7009926723538666,0.00339359398183376,0.32248160209130117,0.003783157310413444,0.3527108253339586,0.004318062725335537,0.28966059192179267,0.005933004372076044,0.21374470074010352,0.033191063723963486,0.29948044053701606,0.004274069553280043,0.21374470074010357,0.03319106372396351,0.24834592685883666,0.005061592208842903,0.29948044053701606,0.004274069553280043,0.5767582356139456,0.031147402894611386,0.3003886562612207,0.009373625893486191,0.7121915691131234,0.0033637935611358755,0.2653879070012792,0.0020691689713882564
VFAE,Without Sensitive Attributes,raw_dataset,0.7805110344102899,0.008115068777284264,0.36896196552003635,0.008141159607946946,0.6101665077573327,0.025691898183810624,0.4595293911567772,0.003658658030430502,0.8033967728856564,0.0033969007596411525,0.10774270910723016,0.0006881845588139615,0.21948896558971018,0.008115068777284264,0.3898334922426673,0.025691898183810624,0.0048530285235864005,0.0034126189192292397,0.9816336312283707,0.01150290151425245,0.060323456485230166,0.006058108733914442,0.004986949682021402,0.005185791787549301,0.0603234564852302,0.006058108733914424,0.018372733251191865,0.004182591551686482,0.060323456485230166,0.006058108733914442,0.5786211234164529,0.023406251267784287,0.39121714834093196,0.025483892528080313,0.801853928942068,0.003069365088447233,0.10878025259468609,0.0007145292321631925,0.26634817557971957,0.015805955711441343,0.24721208203702988,0.0029220608639193325,0.17216993330405367,0.030681201094450716,0.20823091144597897,0.014089547503134637,0.17216993330405367,0.030681201094450713,0.2079081682993226,0.005968050221839315,0.20823091144597897,0.014089547503134637,0.4522976458970566,0.021134040722715967,0.4356667123114617,0.020108649211693388,0.7956430395687508,0.0010524512442578497,0.09864460613127697,0.0005821809268527548,0.33509272852710287,0.003773467754002034,0.2997085926068535,0.024468850403762073,0.33877726760132953,0.03210271764654719,0.2748497570306266,0.005318041778383519,0.33877726760132953,0.03210271764654717,0.1854746731481613,0.007264318425409554,0.33877726760132953,0.03210271764654719,0.4477533276838388,0.03594763561585447,0.3755221706003523,0.024338497701065696,0.7881264612165891,0.003538266803059165,0.11874448417841317,0.0008911705909338704,0.37831625976806504,0.019138989177512444,0.2942262684687447,0.007191128050858595,0.31608253947000936,0.02680566676914596,0.312009672416797,0.022933753028476087,0.31608253947000936,0.026805666769145975,0.19927178489512384,0.015365290296813132,0.32449172130537773,0.016703119565345276,0.4844780893775223,0.018950758648859006,0.35344676433941286,0.025343773244011502,0.7865759873155937,0.003960271023293719,0.12633655156065965,0.00168076622276188,0.27135020981454366,0.01728132908853153,0.2378098272183447,0.005727337312662729,0.23011202295753583,0.04603105731746572,0.21571680076057972,0.01640831294981247,0.23011202295753588,0.04603105731746572,0.2219930195497517,0.00987474763525715,0.2387196097097537,0.03308395198542401,0.4270325105600146,0.026939159760779277,0.43748204053785544,0.019594311512141305,0.7936316555797124,0.0013555773498488293,0.099782824579316,0.0006384474710478238
Logistic Regression,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.710285270966415,0.0021437201235508774,0.31284323170716716,0.002042789377170529,0.7473575062234415,0.006824737766615077,0.4410539767785518,0.002774710880717604,0.7992436958334627,0.0034522072442129256,0.18620920496433344,0.0011502732619492828,0.289714729033585,0.0021437201235508774,0.25264249377655845,0.006824737766615077,0.030961787082648427,0.005061103794728994,0.9191974918995147,0.012426080797272691,0.03084021702848967,0.007358837392956375,0.029668691759128462,0.005649496348353198,0.03084021702848967,0.0073588373929563975,0.02878301683883271,0.004624048127440853,0.0343457825459378,0.0028884822878152585,0.7312534173522126,0.008897966154952197,0.2533264741335426,0.006766077660597122,0.7973606806129091,0.0031865789289502546,0.1870881053451958,0.0011738347190138384,0.3448266191561905,0.002249742791330588,0.3029873394316095,0.005836437107737317,0.1667847407274843,0.02866808729129537,0.2909284579135367,0.0023712915277379325,0.1667847407274843,0.028668087291295354,0.23854272711029872,0.0032659485727047403,0.2909284579135367,0.0023712915277379325,0.5970073562000201,0.027448511626325698,0.2965431322697361,0.008387212737333965,0.7911491842518655,0.0013670869990752338,0.17554645932014024,0.0011359241612576905,0.27832490408175375,0.0059165082184017455,0.4936966561474495,0.007606691808955766,0.1822182560955083,0.017713992433149393,0.23371298202049795,0.007119198556748503,0.1822182560955083,0.017713992433149407,0.14900893110412028,0.006487594532195742,0.23371298202049795,0.007119198556748503,0.6579865489044634,0.008269539989092651,0.2452372062489104,0.006999720567304933,0.7840372905917927,0.0035967609718852833,0.19996681983465447,0.0011029182668340915,0.32755936520525764,0.006845500659277309,0.4574338401698781,0.00666179981000292,0.18448259563232383,0.014347813369487912,0.2753153775992533,0.00930759453187298,0.18448259563232383,0.014347813369487882,0.15951783610137246,0.0091738987875872,0.2753153775992533,0.00930759453187298,0.6721203182532037,0.006661060116927333,0.23234534328983436,0.006445497655908763,0.7825998564021419,0.005010910085726786,0.20399772008493935,0.0021649974103606197,0.3764861891934051,0.006449140636161429,0.2717856979124181,0.0034299632097528204,0.19810741087528308,0.02670132829206138,0.32308332407437906,0.007187491498835537,0.19810741087528305,0.026701328292061347,0.2628749784542249,0.005086211970161159,0.32308332407437906,0.007187491498835537,0.5809175885332394,0.021761710495731227,0.2973248833202722,0.007899236080285416,0.7886362426834563,0.0010193587105517025,0.17645717959849463,0.0012157144336394099
Random Forest,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7274898514822494,0.00376609827545089,0.3243439735317308,0.004014682769686766,0.7215719400617535,0.005455727993131591,0.44751820083265087,0.004479980265146468,0.7999346551639882,0.004001921102978387,0.17605621294550725,0.0010829619340816908,0.27251014851775057,0.00376609827545089,0.2784280599382466,0.005455727993131591,0.03021856358352919,0.0048422300049567905,0.9154511826999203,0.013146207444560862,0.03430722253966838,0.00791194016683233,0.029451333487551266,0.006048293226983711,0.03430722253966839,0.007911940166832323,0.03033908836500281,0.005828516720078499,0.03547212985814545,0.007696291664779611,0.7036336623628734,0.002916043321380062,0.27921272636729244,0.005224722484050338,0.7977941986235626,0.0037541384236531514,0.17704386637230898,0.0011252168769385956,0.3220603900917807,0.003707055803127417,0.2981641353835255,0.007650161549457125,0.1656183038238569,0.033683242591047394,0.26566272304615757,0.003458664717408997,0.16561830382385692,0.03368324259104737,0.22607744805284882,0.003142585458391781,0.26566272304615757,0.003458664717408997,0.5694112604686176,0.027592108989440915,0.32256173153923307,0.006505608255539522,0.791710975403716,0.0021304847747599855,0.16572582538250077,0.0010255486291359907,0.25338351670128256,0.003974812749318052,0.5010938146163447,0.005435247687609902,0.1731822999136015,0.020267933979317476,0.2045440354414833,0.005346596060277042,0.17318229991360148,0.020267933979317445,0.13395790815769754,0.006173693830848548,0.2045440354414833,0.005346596060277042,0.6368973553376918,0.008477209386278287,0.27135324217547696,0.005512700417530008,0.7857001581397255,0.004425412818760488,0.1876800743862872,0.0011610295529224709,0.31048335669222993,0.009270513094029912,0.4531876321484102,0.006665030247103939,0.182031429577765,0.0284313503834091,0.2535668139607066,0.01499561939995225,0.18203142957776502,0.028431350383409156,0.15237006642524037,0.015240948034877303,0.2535668139607066,0.01499561939995225,0.6480968951816295,0.004852912910288318,0.2580186112505693,0.009490147929769596,0.7839348641487899,0.005954943877169675,0.1913631448471726,0.0020193412642354317,0.354848234811305,0.005370519013865044,0.2605282689218507,0.0075037022945255065,0.20004428077208064,0.039130709165164784,0.29816192842100847,0.007838657825393074,0.20004428077208064,0.0391307091651648,0.25310091176330696,0.007633126792240884,0.29816192842100847,0.007838657825393074,0.55214882426971,0.02864423015297153,0.3235026900795385,0.006074595926414018,0.789122103942621,0.001846062542162662,0.16674267221634362,0.001111583438451087
XGBoost,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7072827556565844,0.0022385626523918184,0.31259787476008005,0.0020736669788778144,0.7621451420625093,0.0037218557994826876,0.4433496179911113,0.0024388688003926626,0.8040173952717717,0.0034952839095641185,0.18549284701467186,0.0010966959629922222,0.29271724434341573,0.0022385626523918184,0.23785485793749075,0.0037218557994826876,0.03678330715710389,0.004183769028231626,0.9065624016109683,0.010267891186010977,0.02983639183933995,0.008976013560172497,0.03613999815275289,0.005523826731240861,0.029836391839339938,0.00897601356017246,0.0335887914818946,0.005500721877459014,0.03613999815275289,0.005523826731240861,0.746557464499981,0.003450182594302265,0.23852433958034908,0.0035131247656952397,0.8019197784563804,0.0032694756495176484,0.18652856030344195,0.0011669418900598838,0.3428446277561642,0.004727386653065371,0.3118460868438858,0.00686806360156661,0.16727069766027108,0.03441377411956789,0.28685617661150625,0.0044548554020333465,0.16727069766027114,0.03441377411956784,0.232374934267198,0.0039362898529558665,0.28685617661150625,0.0044548554020333465,0.6091955288297533,0.030697670173007913,0.2822904451386207,0.006908123864085456,0.7958858124936918,0.0016537504767534829,0.17473405723998325,0.0010821565179704026,0.27765606684845545,0.0037904600665048887,0.5013016361787928,0.005655457594558268,0.17828592244445035,0.0186030398477411,0.23219105474338292,0.00578214562854612,0.17828592244445032,0.018603039847741143,0.14564031620592316,0.0069356563264044045,0.23219105474338292,0.00578214562854612,0.675379250264322,0.008186668016414258,0.23051569766732852,0.0038101371056905565,0.7896949059652845,0.003643226503379423,0.19866194638600537,0.0010585033216122493,0.3438462670768379,0.011164707748396126,0.4505253143269474,0.007467815890002211,0.1903354016847611,0.023178519828029636,0.2935747415331865,0.013945305168335179,0.1903354016847611,0.023178519828029622,0.16752273443944235,0.011893884611106294,0.2935747415331865,0.013945305168335179,0.6859428024664955,0.006637368720122008,0.21619591602778762,0.005716512551334527,0.7879264665252851,0.00458790167835468,0.20322677795788904,0.0018406450031195822,0.38116700653729413,0.007722365249946821,0.2738943258303167,0.007195562652969201,0.20307746896195472,0.04450275933983185,0.3258769273847085,0.00952100176250123,0.2030774689619547,0.044502759339831895,0.2612593177323753,0.00721572502455175,0.3258769273847085,0.00952100176250123,0.5874546547801817,0.03467569863969409,0.2831368569080916,0.007074750263470451,0.7932706221606731,0.0013753597100281598,0.17579909747904368,0.001197914501418293
LightGBM,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7071389521802095,0.0027518949653950633,0.3124773808438407,0.002407620000077392,0.7621166723289533,0.004397345090666561,0.44322146100623366,0.0027275554880799376,0.803695073370476,0.003303132931225547,0.1851993482337595,0.0011003257004586493,0.2928610478197905,0.0027518949653950633,0.23788332767104672,0.004397345090666561,0.03701422413187061,0.005182063977758572,0.9060478459251599,0.01283041885886108,0.02877231287246993,0.008004455909090267,0.03622426638429638,0.006672012981089536,0.02877231287246993,0.008004455909090241,0.033489196290419174,0.006447091001953831,0.03630831063722216,0.006548454265821081,0.7470719146567708,0.002889177649063247,0.2385419289069942,0.0042367322474652115,0.8016159160722898,0.0030243204738206113,0.1862341765308816,0.0011577069382259402,0.3454349969697485,0.005825947391960881,0.30873393222608175,0.009016176250133942,0.16773532462615087,0.036625937510115024,0.28946592630687884,0.00494963670870343,0.16773532462615084,0.036625937510115045,0.23427645129150507,0.003657516539058681,0.28946592630687884,0.00494963670870343,0.609927154302481,0.03315932372163355,0.28224972534473514,0.008275854038355615,0.7955762834194583,0.001643911932058696,0.17439881262072737,0.0010799292497813992,0.2759387813894077,0.0024466037457445806,0.503171318799664,0.0014805168591597846,0.17676683058666978,0.021131695076814186,0.23029674647298098,0.0028051422719387845,0.17676683058666975,0.021131695076814224,0.14440325025946538,0.005130049370404649,0.23029674647298098,0.0028051422719387845,0.6763649600918946,0.009162545604180734,0.23055834304281758,0.004473087811120999,0.7894074936334017,0.003399290349999609,0.19827860478064022,0.0010478539960342495,0.34278931079493324,0.017329482120497706,0.45119954517067,0.012947461630810049,0.1917814213820302,0.023860404335822302,0.2917068105031147,0.017872795472579996,0.1917814213820302,0.023860404335822316,0.16584500662204932,0.010276991495118794,0.2917068105031147,0.017872795472579996,0.685363950184487,0.004780898219806159,0.21604241311715736,0.006783864588591863,0.7881831015286354,0.0044059009143400775,0.2026481211281208,0.0017190633495207915,0.3849122352149264,0.007844797614184457,0.269639774546757,0.00858095744964254,0.20498380050298817,0.047444756510320124,0.329655183427464,0.009134272254863667,0.20498380050298817,0.04744475651032016,0.2639394908503293,0.006669041147592629,0.329655183427464,0.009134272254863667,0.5861741550003133,0.03833827092583007,0.28316946912343266,0.008464008309362786,0.7929979584551873,0.0012892071838726622,0.1754637638291941,0.0011855231506316532
