model,feature_set,experiment,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auc_mean,auc_std,brier_mean,brier_std,error_rate_mean,error_rate_std,fnr_mean,fnr_std,sex_group_dp_diff_mean,sex_group_dp_diff_std,sex_group_di_ratio_mean,sex_group_di_ratio_std,sex_group_tpr_gap_mean,sex_group_tpr_gap_std,sex_group_fpr_gap_mean,sex_group_fpr_gap_std,sex_group_fnr_gap_mean,sex_group_fnr_gap_std,sex_group_accuracy_gap_mean,sex_group_accuracy_gap_std,sex_group_equalized_odds_diff_mean,sex_group_equalized_odds_diff_std,sex_group_worst_group_sensitivity_mean,sex_group_worst_group_sensitivity_std,sex_group_macro_avg_fnr_mean,sex_group_macro_avg_fnr_std,sex_group_group_auc_mean_mean,sex_group_group_auc_mean_std,sex_group_group_brier_mean_mean,sex_group_group_brier_mean_std,age_group_dp_diff_mean,age_group_dp_diff_std,age_group_di_ratio_mean,age_group_di_ratio_std,age_group_tpr_gap_mean,age_group_tpr_gap_std,age_group_fpr_gap_mean,age_group_fpr_gap_std,age_group_fnr_gap_mean,age_group_fnr_gap_std,age_group_accuracy_gap_mean,age_group_accuracy_gap_std,age_group_equalized_odds_diff_mean,age_group_equalized_odds_diff_std,age_group_worst_group_sensitivity_mean,age_group_worst_group_sensitivity_std,age_group_macro_avg_fnr_mean,age_group_macro_avg_fnr_std,age_group_group_auc_mean_mean,age_group_group_auc_mean_std,age_group_group_brier_mean_mean,age_group_group_brier_mean_std,income_group_dp_diff_mean,income_group_dp_diff_std,income_group_di_ratio_mean,income_group_di_ratio_std,income_group_tpr_gap_mean,income_group_tpr_gap_std,income_group_fpr_gap_mean,income_group_fpr_gap_std,income_group_fnr_gap_mean,income_group_fnr_gap_std,income_group_accuracy_gap_mean,income_group_accuracy_gap_std,income_group_equalized_odds_diff_mean,income_group_equalized_odds_diff_std,income_group_worst_group_sensitivity_mean,income_group_worst_group_sensitivity_std,income_group_macro_avg_fnr_mean,income_group_macro_avg_fnr_std,income_group_group_auc_mean_mean,income_group_group_auc_mean_std,income_group_group_brier_mean_mean,income_group_group_brier_mean_std,education_group_dp_diff_mean,education_group_dp_diff_std,education_group_di_ratio_mean,education_group_di_ratio_std,education_group_tpr_gap_mean,education_group_tpr_gap_std,education_group_fpr_gap_mean,education_group_fpr_gap_std,education_group_fnr_gap_mean,education_group_fnr_gap_std,education_group_accuracy_gap_mean,education_group_accuracy_gap_std,education_group_equalized_odds_diff_mean,education_group_equalized_odds_diff_std,education_group_worst_group_sensitivity_mean,education_group_worst_group_sensitivity_std,education_group_macro_avg_fnr_mean,education_group_macro_avg_fnr_std,education_group_group_auc_mean_mean,education_group_group_auc_mean_std,education_group_group_brier_mean_mean,education_group_group_brier_mean_std,intersection_group_dp_diff_mean,intersection_group_dp_diff_std,intersection_group_di_ratio_mean,intersection_group_di_ratio_std,intersection_group_tpr_gap_mean,intersection_group_tpr_gap_std,intersection_group_fpr_gap_mean,intersection_group_fpr_gap_std,intersection_group_fnr_gap_mean,intersection_group_fnr_gap_std,intersection_group_accuracy_gap_mean,intersection_group_accuracy_gap_std,intersection_group_equalized_odds_diff_mean,intersection_group_equalized_odds_diff_std,intersection_group_worst_group_sensitivity_mean,intersection_group_worst_group_sensitivity_std,intersection_group_macro_avg_fnr_mean,intersection_group_macro_avg_fnr_std,intersection_group_group_auc_mean_mean,intersection_group_group_auc_mean_std,intersection_group_group_brier_mean_mean,intersection_group_group_brier_mean_std
XGBoost,Without Sensitive Attributes,balanced_dataset,0.6393124744348233,0.0019107486941107453,0.5871160709766721,0.0013060078862755576,0.9782886580948984,0.0016767103921761927,0.7338270518099156,0.0011358188275462468,0.8160340973527651,0.0032966632081224876,0.25686469944798856,0.0008931509304831102,0.3606875255651766,0.0019107486941107455,0.02171134190510169,0.0016767103921761927,0.03745737708196797,0.0081038363413732,0.9568395313266753,0.009144353479204111,0.005265269001671458,0.002415461617185379,0.05900147362874704,0.012070231639952984,0.005265269001671448,0.0024154616171854185,0.0027201939809806453,0.0019101308551732117,0.05900147362874704,0.012070231639952984,0.9755455469275912,0.0026710007476760953,0.021821818571573098,0.0017027302958938773,0.8139503515205432,0.0032192554307775996,0.2569395463506741,0.0009809446920408,0.30069185210014127,0.008644446677662742,0.6756293578570004,0.008544769281912404,0.03999670325772966,0.00991394560713174,0.29472380361280276,0.014515815799499947,0.03999670325772963,0.009913945607131757,0.1107362917772871,0.00929849363353442,0.29472380361280276,0.014515815799499947,0.9426013066592761,0.009875252466834432,0.032153323201088255,0.003729083125327443,0.8074568390745572,0.002507194181026779,0.2637626961423871,0.001686867360568478,0.18776975812750626,0.005598600149912457,0.8018672291951745,0.005352544823372762,0.0326573597080307,0.004893989161483325,0.23367500637023922,0.011750670811835914,0.03265735970803072,0.0048939891614833255,0.0948744478969367,0.007020862570616436,0.23367500637023922,0.011750670811835914,0.9602479023121798,0.004896497666007482,0.020691154995385007,0.0015445893964402845,0.7970437829567596,0.004335196369605987,0.2521174799182522,0.001365864953146886,0.21546543284816916,0.0076346767695884615,0.7798298231565899,0.0072278335309328735,0.03168318367658507,0.005626871262900786,0.3176506998039616,0.027190979754017318,0.03168318367658507,0.0056268712629007275,0.10757451144400283,0.030727266575437378,0.3176506998039616,0.027190979754017318,0.9627816071064348,0.004000172571278083,0.019533574045420693,0.0026438685826080228,0.7957942918383023,0.010355803008178502,0.24335851473205888,0.005680573588992829,0.32576578531347655,0.01564633392299733,0.6528193629887437,0.015757735072495373,0.053794743249296714,0.013130481931469023,0.3427999305109788,0.0209044733077092,0.05379474324929671,0.013130481931469026,0.16078203944762043,0.009191051937834545,0.3427999305109788,0.0209044733077092,0.9319400415161747,0.015388006539335081,0.03221457765719284,0.00399316638135475,0.805045874467711,0.003081757506772292,0.264214723412305,0.0018751240572842673
LightGBM,Without Sensitive Attributes,balanced_dataset,0.7417495179168075,0.0034592003654184797,0.7325816128544568,0.004327190090785314,0.774681562336499,0.004293619345271909,0.7530336201644894,0.003039766701330988,0.8154845111202998,0.003585896034155129,0.1743969875602997,0.0016041445904585775,0.25825048208319246,0.0034592003654184797,0.22531843766350107,0.004293619345271909,0.013781061887826306,0.009491767809796211,0.9747520915382726,0.017349416635781156,0.04307441142306092,0.013311099722518526,0.031205801371052534,0.009153498824012663,0.043074411423060954,0.013311099722518526,0.034384766952306765,0.005589141696768865,0.04611351007707032,0.01013574228311779,0.7522069160152018,0.006428065757227502,0.22625587827326776,0.00408796950534114,0.8134124338059896,0.0035067987109968658,0.17518227217230317,0.0015666557676318586,0.4131800632166994,0.006885938090782544,0.36580203893404734,0.009763125594269796,0.16253821313055183,0.016994086735846462,0.28526456250686083,0.015232052301734546,0.16253821313055183,0.01699408673584646,0.10359862670352142,0.01097342262947566,0.28526456250686083,0.015232052301734546,0.6319363718198652,0.016566930158543644,0.2672872651146,0.00477618333097334,0.8072340735255039,0.002866190756585477,0.16464645922736953,0.001216887629160303,0.3952896899090088,0.008277408871708957,0.4845606537220665,0.006590669266872438,0.24739574396171965,0.0067987256852818775,0.3323221036056708,0.019492212637970192,0.24739574396171965,0.00679872568528189,0.02228998085679872,0.01126554516531529,0.3323221036056708,0.019492212637970192,0.6457495457473573,0.004111473236774295,0.21645116857555008,0.004313848835897585,0.7962210098076858,0.0048253175250701765,0.17426102196936769,0.0018924353143919797,0.4418348204894239,0.012195618320233257,0.47101476681400534,0.005430800767917408,0.246217932669144,0.01281999841057179,0.43404911163046433,0.041366996879414294,0.2462179326691441,0.012819998410571794,0.026085667198377682,0.014004238328235979,0.43404911163046433,0.041366996879414294,0.6714556840184335,0.010723488266521308,0.19963743482669474,0.005791502821153148,0.7928965721900065,0.010251028431191888,0.17127241692670228,0.0011572173761885322,0.4243303943393909,0.008575841344114248,0.3523284890146222,0.01146297384969196,0.20585994210847813,0.03519134498946718,0.3088150511096302,0.02556289175859432,0.20585994210847805,0.03519134498946716,0.1253761475679408,0.010537732965371322,0.3088150511096302,0.02556289175859432,0.6106462196392204,0.030477386211466607,0.2681425736249926,0.00475250240769227,0.8048786741012899,0.003399900578317873,0.165348880850857,0.0012953176397247032
CatBoost,Without Sensitive Attributes,balanced_dataset,0.6345917769579866,0.0031064134137789904,0.5836287029841433,0.002092462078008415,0.9806535739987797,0.0014160773941210352,0.731755595708245,0.0017516759550464881,0.8156351991094702,0.0031441028182451775,0.25873395974480956,0.0009510621326373531,0.36540822304201337,0.0031064134137789904,0.019346426001220142,0.0014160773941210352,0.035442580927402975,0.006774555909308842,0.9594325148296138,0.007619631191230544,0.005347051706745631,0.003016064447837562,0.055764878268101545,0.011101412908349246,0.005347051706745617,0.003016064447837571,0.0029660487588023753,0.0017730017946802946,0.055764878268101545,0.011101412908349246,0.9778712190353953,0.0026709550173644125,0.019455255111231855,0.0014592581677576304,0.8134859874508148,0.0030700033881701514,0.2587810786043804,0.0010450996158009628,0.28978003895410964,0.01085004193730912,0.6884177559790567,0.011294882362918078,0.03693730713815844,0.009530411446661436,0.2840903956288536,0.016048908653764474,0.036937307138158446,0.009530411446661422,0.12138752410889833,0.011897779551362571,0.2840903956288536,0.016048908653764474,0.9470756128090538,0.009659869724008814,0.029108338857144513,0.003713857019667841,0.8077539209361426,0.002397430458735829,0.26644781028632536,0.0018326626421115498,0.18242449238595285,0.005876598349520434,0.8085111950072592,0.005794718296796207,0.028768020229968428,0.0035648972556582147,0.23296564185304022,0.010900081617226252,0.028768020229968418,0.003564897255658215,0.09743002478914409,0.006242897261023338,0.23296564185304022,0.010900081617226252,0.9647999055213068,0.004182427253935598,0.018444669561795128,0.0014467307433070164,0.796396918854082,0.004221591313887056,0.2539269162266882,0.0014691233953677003,0.21473869746161692,0.008701723474534667,0.781967848729676,0.008237736668789904,0.031002651286109704,0.0054077608584376866,0.3242566081245225,0.024153647912534233,0.03100265128610969,0.005407760858437681,0.10885269379446585,0.031893964508288374,0.3242566081245225,0.024153647912534233,0.9650022530841852,0.0022448610351342075,0.017448724385253446,0.0013234911188049483,0.7939511156692942,0.011698306962645556,0.24554605583096153,0.006231146630187706,0.3100754098524079,0.01725826146792734,0.6705073827447048,0.017631100363227556,0.05359620445311515,0.01660560574220641,0.32563347764915324,0.022352678406357504,0.05359620445311514,0.016605605742206393,0.16708514980171146,0.011758398569202067,0.32563347764915324,0.022352678406357504,0.9333186112668376,0.0184529456951396,0.0292349854504111,0.004042217953236354,0.8053490402162182,0.0029511850185341072,0.26686217413315855,0.002019148305807565
MLP,Without Sensitive Attributes,balanced_dataset,0.7376080709620421,0.0032181697638467757,0.7242558518425842,0.004717500684010878,0.7812638873160315,0.013180674123509564,0.7516097062432989,0.004818147416917328,0.8129263951724119,0.0012937217314105524,0.17568235804413063,0.0006780488131741322,0.262391929037958,0.0032181697638467757,0.21873611268396856,0.013180674123509562,0.015994288071030493,0.01159594214634071,0.9714234681120153,0.02035542936056284,0.040456095337228604,0.01374910827195251,0.03369684841673246,0.010490197972340931,0.040456095337228624,0.013749108271952554,0.03313494832506429,0.0066187395456828,0.045328653299424204,0.010141005571008674,0.7601342565407125,0.009383727372252638,0.21963769579067316,0.013105420488515228,0.8108541440530695,0.0011914277405727092,0.176468141192616,0.0006411123777446465,0.42025016252483505,0.019831198330345138,0.36871822343021365,0.02249309545235043,0.15407061207563974,0.02653448434564483,0.3059794668207063,0.022844384839346973,0.15407061207563974,0.026534484345644815,0.1083666973417641,0.01216631593074736,0.3059794668207063,0.022844384839346973,0.6476086455791517,0.02605659001019451,0.2581653876844935,0.01394722427500914,0.8055104545708218,0.002781409834775122,0.16568631126136255,0.0012893369383685765,0.3915865730416124,0.016409630913644613,0.4962082071479344,0.02201114416238542,0.2430504654002137,0.014013043554038025,0.33409048272266645,0.026077859417724242,0.2430504654002137,0.014013043554038014,0.024324994641061793,0.01090223256731405,0.33409048272266645,0.026077859417724242,0.6566673965784393,0.01889920612766432,0.20972194838626895,0.012811922971443833,0.7930539657641265,0.00204149152268871,0.1755513244664699,0.0008836905697733129,0.431914567498864,0.01585367741219526,0.48901679577090745,0.01924686536795295,0.23307304445408494,0.03476311921622164,0.43663748282150633,0.02150312941959066,0.2330730444540849,0.034763119216221654,0.024584183527626237,0.0076715387764216235,0.43663748282150633,0.02150312941959066,0.6892560645244528,0.026734742744114637,0.19152121400531652,0.012561409141713168,0.7902050385733643,0.014722393639625044,0.17216453933892897,0.003048631309205104,0.4357526022091198,0.026928841431866895,0.351840662270261,0.027552005767204485,0.199483189096443,0.04022563791302914,0.33964754413263065,0.03512446616308609,0.19948318909644303,0.040225637913029154,0.1303922440373714,0.007771731241959962,0.33964754413263065,0.03512446616308609,0.623956401226385,0.03456793940211617,0.2590668151874725,0.013768647631281257,0.8030931414811322,0.0030932280739538113,0.16638606695949387,0.0013594233786409023
Fairlearn-DP,Without Sensitive Attributes,balanced_dataset,0.737825256619487,0.003681150742224857,0.7373780519513174,0.00518853112074199,0.7520301793788045,0.003931325560633815,0.7446186740815779,0.003000057676097237,0.7375875278519464,0.0037312113757556925,0.262174743380513,0.003681150742224836,0.26217474338051305,0.003681150742224857,0.24796982062119546,0.003931325560633815,0.010262877085873433,0.004003368611664249,0.9803726164837082,0.0077065438177746515,0.054482382453952184,0.012612799215259358,0.01931806590190859,0.01161892807398532,0.05448238245395216,0.012612799215259379,0.03603825315364084,0.005651499840437078,0.054482382453952184,0.012612799215259358,0.7235623013826263,0.00364542384824128,0.24919650739039753,0.003704867370438494,0.7363387207022468,0.003639059729797045,0.2637448186676935,0.0034650772420641318,0.4063094974134769,0.009874258374267099,0.35555751545862807,0.012378293444604916,0.15410561878046164,0.020797505742363772,0.2847645987136169,0.02389540139674546,0.15410561878046167,0.020797505742363796,0.1210198063646877,0.015521665533075126,0.2847645987136169,0.02389540139674546,0.6150327738332968,0.017320142540434,0.28809536694054316,0.00437157830619487,0.7239353212563688,0.0020106833931636757,0.24358618776511864,0.002544625314524281,0.41473421044015046,0.008723348808053814,0.4586357620280167,0.007439293765322203,0.27551097607888836,0.00592538843635186,0.3481641204250448,0.022303042300373457,0.27551097607888836,0.005925388436351865,0.024574829974028666,0.009843402555442351,0.3481641204250448,0.022303042300373457,0.6151056047227051,0.0052482032562209055,0.2370765917007532,0.0037787185145475004,0.7079822304572059,0.005375362868548666,0.26050811152392594,0.0044691392177522195,0.4376191096773453,0.014097534319418075,0.4592406598861255,0.009425511075085134,0.25936899790767187,0.014243030550117771,0.4043180293635178,0.045497995395448174,0.259368997907672,0.014243030550117752,0.028375011256984384,0.015607221414426825,0.4043180293635178,0.045497995395448174,0.6398714461638332,0.003997581652157959,0.22265698612740178,0.004785128243357283,0.7040095641937792,0.008920053092308236,0.25369111743814493,0.0036921093828038306,0.42000764955500414,0.0061608055187943565,0.3379028114895712,0.005210675074644458,0.21093549656610894,0.04052129682900275,0.30230598230927397,0.028810168932969615,0.21093549656610894,0.04052129682900273,0.14419930221269306,0.012433438916272804,0.30230598230927397,0.028810168932969615,0.5880329371839871,0.029885446798321676,0.28940314375527343,0.0035731307643088648,0.7224999285904785,0.002238571638821483,0.2448714936809829,0.002418954755654792
VFAE,Without Sensitive Attributes,balanced_dataset,0.7271817481891094,0.00575273211906311,0.6791345678906311,0.00851583342626719,0.8786509348455495,0.011437917359814493,0.7660222866055155,0.0023551441879185665,0.8147235750346606,0.003028353980173816,0.17472532838009752,0.0012725183655492524,0.2728182518108905,0.005752732119063109,0.12134906515445054,0.011437917359814493,0.029637035616811393,0.010205245658565076,0.9563297058342783,0.013303708134169803,0.026915519774893527,0.009894035936682104,0.04990981555454891,0.008454731781843274,0.026915519774893502,0.00989403593668207,0.024635326809535486,0.005532057389513951,0.04990981555454891,0.008454731781843274,0.8645877457670677,0.014583756773405674,0.1219544943454856,0.011620022252294521,0.8126978221003623,0.002926179406607463,0.17547349373907042,0.0012343236590633391,0.43202838361870144,0.0070730927583125755,0.4453033111666581,0.012042118072310194,0.12554713129506537,0.021148476818940044,0.3562930349912158,0.018244273985557037,0.12554713129506534,0.021148476818940033,0.05599742433668851,0.005444432788330956,0.3562930349912158,0.018244273985557037,0.769324832804218,0.02572238603807911,0.1535685681623215,0.014455986778152184,0.8067800803116271,0.0025563272198466888,0.16541557418078817,0.0011687858462970818,0.35184714075113205,0.014541230677589652,0.5907484733775838,0.01905410940837563,0.16050385725646676,0.012240435463796901,0.35603541204944733,0.01815432083402837,0.16050385725646682,0.012240435463796896,0.028612966941260365,0.011659509617240209,0.35603541204944733,0.01815432083402837,0.7960174055027966,0.017271347284799655,0.11545930338668979,0.0112935900506167,0.7957449238600027,0.004671110594288028,0.17447247582856404,0.0015761910143811087,0.38097220898519196,0.011317233510070752,0.5804739433043851,0.011876155716581958,0.1519518084128355,0.014744576368423407,0.44566981132579697,0.039498182872314165,0.15195180841283557,0.014744576368423403,0.03244292131153814,0.02182268319420741,0.44566981132579697,0.039498182872314165,0.8114911169911307,0.01235063001650043,0.10724711288184494,0.00965042874683569,0.794011592780491,0.010206970704235697,0.17126492291376,0.0012141552046839343,0.44690007439906576,0.011893383927538732,0.4332028433668581,0.006229072255325834,0.16298205186548004,0.03764001258283539,0.39835560255356944,0.02482049670503756,0.16298205186548004,0.0376400125828354,0.07801530234545825,0.009623092777137075,0.39835560255356944,0.02482049670503756,0.7477376529356718,0.04024764486171189,0.15453787739471922,0.0151751033588821,0.8044399067561219,0.0028791075354038576,0.1660915944640699,0.0012202349266224404
Logistic Regression,Without Sensitive Attributes + Proxy-Reduced Features,balanced_dataset,0.7361020554616947,0.004197870245268419,0.7334237951837635,0.005370844908264408,0.7553353311666461,0.004366064017424096,0.7442062991304871,0.0036106911602277626,0.810663059693806,0.002327933248967701,0.17700518887037603,0.0010361984165953824,0.2638979445383053,0.004197870245268419,0.24466466883335386,0.004366064017424096,0.02282306663928164,0.010102353163474201,0.9574716298966315,0.01864672667843784,0.03124458203928182,0.011118945134381202,0.03823571710414061,0.007037292670371897,0.031244582039281814,0.011118945134381207,0.03292621881134557,0.0038830156693822216,0.042189240405169526,0.0061432046648868584,0.7390143335375166,0.0019258684774521684,0.2453633754428426,0.004172904324712116,0.8084535263918365,0.0022881606949290943,0.1777795360330297,0.0010060776683699143,0.40601762770972905,0.009053399407083563,0.35807481049726403,0.013776499778762111,0.16140259751895772,0.02262013669699058,0.28320570137553636,0.020390567891958665,0.16140259751895772,0.022620136696990537,0.11651101828290147,0.016267006646057187,0.28320570137553636,0.020390567891958665,0.6092247458047522,0.018792846313405737,0.2872498911096211,0.0056426465878502315,0.8028479126670474,0.0018921634221648216,0.1667999355038719,0.0008804267368904117,0.32512521993019916,0.009860259213795896,0.5469593246432781,0.008980785652780389,0.18270267898669265,0.005819065345306531,0.25237937961093043,0.02222245318681213,0.18270267898669268,0.005819065345306503,0.019060789038681226,0.00939659257883094,0.25237937961093043,0.02222245318681213,0.6659413745565249,0.003669496720129966,0.23724024298341168,0.00437892136049385,0.7920392359806417,0.003570614740445008,0.17717253896037422,0.0014142367611366025,0.3624527321703851,0.008896911232149956,0.5280971691721849,0.006664118669839356,0.18834506010279323,0.010046687034181457,0.3103469631838736,0.017350825836105838,0.18834506010279323,0.01004668703418143,0.02451015140155277,0.009160228316736942,0.3103469631838736,0.017350825836105838,0.6783107593506879,0.005198604149178369,0.22404592599524195,0.00393765027312212,0.7903764807591862,0.00819838249463393,0.1742032681581992,0.0015844916356191,0.4280193377762357,0.012253500585120756,0.3366107221577724,0.015369914024067833,0.20628982432074688,0.0336499755319015,0.3200177674022539,0.025929645154742,0.20628982432074694,0.03364997553190148,0.13685636850677724,0.011938767167396256,0.3200177674022539,0.025929645154742,0.5816209659943337,0.02726593284333485,0.28813909880787936,0.004793195323620623,0.8001643473554587,0.0022526367781138556,0.1674901871078937,0.0009520652267213506
Random Forest,Without Sensitive Attributes + Proxy-Reduced Features,balanced_dataset,0.7370722410059278,0.0035761140319487336,0.729097578922308,0.004749784534623031,0.7680999395616862,0.005405765507933666,0.748074228434845,0.00319592736077713,0.8106424895323714,0.0025885021039763795,0.1767327849727733,0.0010829889923398366,0.2629277589940721,0.0035761140319487336,0.23190006043831374,0.005405765507933666,0.02372970214833927,0.007913215250133086,0.9567222956365337,0.014428254984219792,0.03508358247863501,0.01442300930214567,0.04404451737611559,0.005958889511210441,0.03508358247863503,0.014423009302145656,0.0366952487857755,0.008175573754788222,0.04635650556756963,0.008896819567194693,0.7497932386507976,0.0035895244822964864,0.2326649701098849,0.005128174425186407,0.8083366985886027,0.0025252238981456738,0.17749565713614682,0.001064229672959748,0.4000322634697393,0.00824815898655596,0.3752303433490339,0.012694548557254994,0.14498999429732012,0.01510556556414208,0.27770136648243915,0.014939186286943334,0.14498999429732015,0.015105565564142075,0.10968535261917571,0.011652096255912714,0.27770136648243915,0.014939186286943334,0.6350555082262858,0.016568012354365374,0.2705038481556196,0.006400001567823483,0.8034055101532545,0.0017577251332617522,0.166792820074299,0.0008855411886755395,0.32919788350613055,0.011013723540308155,0.5502743064015932,0.009773145530742147,0.18605791339559102,0.011243347363178087,0.2548499945463003,0.01707824328589908,0.18605791339559102,0.011243347363178067,0.02492474652186738,0.012217133935234263,0.2548499945463003,0.01707824328589908,0.6785181401019083,0.0048592078800582745,0.2241143514778831,0.0056945357517011715,0.7919966624129172,0.004211976223868941,0.17670445106394797,0.0014773900733032026,0.3778402463775441,0.009237754451719371,0.5231935541232119,0.00674519031763428,0.1948195954000573,0.01602026532004313,0.3439665684672136,0.02792880828920339,0.19481959540005733,0.016020265320043157,0.025567562812624935,0.016575452021446644,0.3439665684672136,0.02792880828920339,0.6904684443292473,0.010180137783817317,0.20954281390627955,0.007032545452584818,0.7905087400858822,0.012233090539863564,0.17341715525380436,0.002094357815681843,0.42217620755724267,0.009807932186654076,0.3551312577961051,0.014859925966971353,0.19137448913851687,0.03967194134633838,0.31952281086037854,0.01972256936281355,0.19137448913851687,0.03967194134633833,0.13170446563956084,0.008472292746549365,0.31952281086037854,0.01972256936281355,0.6084273357667112,0.032364376619571894,0.2713372964734174,0.005533390814226769,0.8006258101541954,0.0023574849394721238,0.16750739982122875,0.0009658553977044326
XGBoost,Without Sensitive Attributes + Proxy-Reduced Features,balanced_dataset,0.6367639103236039,0.003329204896307862,0.5853825705538395,0.002401625073131806,0.9780892197774944,0.0012734278209407016,0.732412880823526,0.0015917463598777348,0.8143225120130365,0.0030857871411936674,0.25862390076350966,0.0010154241929293188,0.3632360896763961,0.003329204896307862,0.021910780222505543,0.0012734278209407016,0.0394438983544968,0.006221698544606295,0.9546982596719745,0.007130702305768849,0.005109882361104434,0.00317136732338969,0.06328751541186739,0.009224631335775162,0.005109882361104434,0.0031713673233896636,0.004236771979594001,0.003087149475866342,0.06328751541186739,0.009224631335775162,0.9754295142179995,0.002591796238401218,0.022015544601448306,0.0012890042234876902,0.8119989766248304,0.003121658922423128,0.2588326391143675,0.0011124742791423562,0.2979303203643047,0.009299997201538839,0.678096060938831,0.010030403886685335,0.03916806700119859,0.009581252554475148,0.29152643497368624,0.012402218762646522,0.039168067001198605,0.009581252554475096,0.11176724450813066,0.00924935742141323,0.29152643497368624,0.012402218762646522,0.9426158642545801,0.009062168017419568,0.032193411784523555,0.003044087041661583,0.8061549583671702,0.0024910238016156313,0.2656096755665617,0.001780343167536257,0.15136813864483503,0.006487288368721101,0.8380529500207732,0.006497721247279521,0.021614871326043606,0.004680259704773034,0.16856941542086612,0.013836803739718413,0.021614871326043592,0.0046802597047730455,0.1204056147037931,0.009074710833366072,0.16856941542086612,0.013836803739718413,0.9674167515302946,0.0037112467990791827,0.021041666224403455,0.0010635050306561859,0.7963475506133689,0.004583977619177888,0.2512798724238404,0.0014193071991151376,0.1832772572307767,0.013034441792952187,0.8094967774158901,0.012262532957213567,0.023550941298563454,0.003131970175637409,0.24670221978714585,0.028393018801259523,0.023550941298563454,0.003131970175637361,0.1305804045869626,0.020650919409889813,0.24670221978714585,0.028393018801259523,0.9667004671121975,0.003874432400642808,0.020212919388831817,0.002480976211085812,0.7955063475604429,0.010692668686949403,0.24232646359265836,0.004887686579457534,0.32201095957178366,0.017857012933397826,0.6571720076191481,0.018867418496204918,0.0549552432905972,0.016160794618280933,0.342881584011596,0.0195271143067374,0.05495524329059718,0.016160794618280922,0.15868018804514236,0.007721787082221791,0.342881584011596,0.0195271143067374,0.9291416426567969,0.016104514972586748,0.03256045956092824,0.0030468694741029585,0.8034654674604269,0.0031699214468138654,0.2662057958719978,0.0019608208104009038
LightGBM,Without Sensitive Attributes + Proxy-Reduced Features,balanced_dataset,0.7397801529535409,0.0036224883831516164,0.7301219595026402,0.005030020243256435,0.7742257665295135,0.006203168246075405,0.7515053412058451,0.003266873576345555,0.8134137002184805,0.0032866361009653454,0.17537548345340717,0.0014490065780753424,0.26021984704645895,0.0036224883831516164,0.2257742334704865,0.006203168246075405,0.029278176023210166,0.00768167069888821,0.9471959375889986,0.014049125175097352,0.02759411188101322,0.011981470197488447,0.047091253129565525,0.004236712278919662,0.02759411188101323,0.011981470197488471,0.034088146986635315,0.005209266445950679,0.047091253129565525,0.004236712278919662,0.7598273682382581,0.004062251672675582,0.2263755758212352,0.005969848053789934,0.81111898300573,0.0032539037739163323,0.17613506799579315,0.0014233614377704318,0.40828545731884125,0.00791854150899619,0.3687382447215212,0.014006117151726857,0.15529125157799314,0.01924960211792573,0.28340860370488274,0.01528789536169762,0.15529125157799323,0.01924960211792573,0.10705909151862048,0.013813888934605802,0.28340860370488274,0.01528789536169762,0.6327383099494488,0.019921193135459668,0.2669332244248271,0.007105719332603665,0.8056185406004742,0.0024587589456598526,0.16555885744158494,0.0010874243280852758,0.32328625068864053,0.010774829454075758,0.5581721120754882,0.008657030574707729,0.17430058753282057,0.00733624600660977,0.2534015548323981,0.019625265538651227,0.17430058753282057,0.0073362460066097365,0.020774589820894817,0.014306076102223814,0.2534015548323981,0.019625265538651227,0.6896026062946847,0.00667182872854284,0.21859148410342363,0.006677634066695218,0.795034833895574,0.004887058280909217,0.1754266215145809,0.0018292496602705702,0.3742181386634372,0.015537561574721963,0.5277983429206075,0.010544616876848068,0.19036113620333836,0.02199518931349469,0.335347021248146,0.03834735406190244,0.19036113620333833,0.02199518931349471,0.028284781307704444,0.020208169195645477,0.335347021248146,0.03834735406190244,0.6980515067580855,0.010737435471475515,0.20408610418715098,0.009245260689531352,0.7947078341276848,0.011547209381997468,0.17175616415323514,0.0023120740571899775,0.43383591520350623,0.012261266307107884,0.3462423745127194,0.020832947871133087,0.19941612005714868,0.0327161456941069,0.3286335756629727,0.017330839537502852,0.19941612005714865,0.03271614569410693,0.12900191286303048,0.009308929132063704,0.3286335756629727,0.017330839537502852,0.6010447775687658,0.0270103069154666,0.2677650630260392,0.005688277806101478,0.8029995417393364,0.0030471450063360465,0.1662619340116732,0.0011765649283734746
