model,feature_set,accuracy,precision,recall,f1,auc,brier,error_rate,fnr,sex_group_dp_diff,sex_group_di_ratio,sex_group_tpr_gap,sex_group_fpr_gap,sex_group_fnr_gap,sex_group_accuracy_gap,sex_group_equalized_odds_diff,sex_group_worst_group_sensitivity,sex_group_macro_avg_fnr,sex_group_group_auc_mean,sex_group_group_brier_mean,age_group_dp_diff,age_group_di_ratio,age_group_tpr_gap,age_group_fpr_gap,age_group_fnr_gap,age_group_accuracy_gap,age_group_equalized_odds_diff,age_group_worst_group_sensitivity,age_group_macro_avg_fnr,age_group_group_auc_mean,age_group_group_brier_mean,income_group_dp_diff,income_group_di_ratio,income_group_tpr_gap,income_group_fpr_gap,income_group_fnr_gap,income_group_accuracy_gap,income_group_equalized_odds_diff,income_group_worst_group_sensitivity,income_group_macro_avg_fnr,income_group_group_auc_mean,income_group_group_brier_mean,education_group_dp_diff,education_group_di_ratio,education_group_tpr_gap,education_group_fpr_gap,education_group_fnr_gap,education_group_accuracy_gap,education_group_equalized_odds_diff,education_group_worst_group_sensitivity,education_group_macro_avg_fnr,education_group_group_auc_mean,education_group_group_brier_mean,intersection_group_dp_diff,intersection_group_di_ratio,intersection_group_tpr_gap,intersection_group_fpr_gap,intersection_group_fnr_gap,intersection_group_accuracy_gap,intersection_group_equalized_odds_diff,intersection_group_worst_group_sensitivity,intersection_group_macro_avg_fnr,intersection_group_group_auc_mean,intersection_group_group_brier_mean
MLP,Without Sensitive Attributes,0.5082536924413553,0.5082536924413553,1.0,0.673963133640553,0.8134853640448458,0.1753268535609484,0.4917463075586447,0.0,0.0,1.0,0.0,0.0,0.0,0.03232479219962198,0.0,1.0,0.0,0.8118800017756171,0.17598375293189827,0.0,1.0,0.0,0.0,0.0,0.41444608424566226,0.0,1.0,0.0,0.8094515976880289,0.16521192646510177,0.0,1.0,0.0,0.0,0.0,0.26347326476108035,0.0,1.0,0.0,0.7935939400106428,0.17572778742873482,0.0,1.0,0.0,0.0,0.0,0.2599084997442714,0.0,1.0,0.0,0.8113526216172998,0.16955274873927673,0.0,1.0,0.0,0.0,0.0,0.4712185210230076,0.0,1.0,0.0,0.8076031783711396,0.16569586947200798
MLP,Without Sensitive Attributes,0.5082536924413553,0.5082536924413553,1.0,0.673963133640553,0.8138280036174619,0.17569113227016192,0.4917463075586447,0.0,0.0,1.0,0.0,0.0,0.0,0.034730716567777264,0.0,1.0,0.0,0.8116691246592351,0.17648059114472003,0.0,1.0,0.0,0.0,0.0,0.40695641400730365,0.0,1.0,0.0,0.8039800690160025,0.16519491154337373,0.0,1.0,0.0,0.0,0.0,0.26867614229464526,0.0,1.0,0.0,0.7938698982928676,0.17518333726175592,0.0,1.0,0.0,0.0,0.0,0.28040069510396254,0.0,1.0,0.0,0.7766157091624705,0.17675042498409554,0.0,1.0,0.0,0.0,0.0,0.46884531590413947,0.0,1.0,0.0,0.8019042569254881,0.16581033046139895
MLP,Without Sensitive Attributes,0.5082904930852219,0.508254887762491,1.0,0.6739641845503865,0.8131983715410853,0.17555069953843994,0.4917095069147781,0.0,0.00013324450366425378,0.9998667554963357,0.0,0.00025960539979230646,0.0,0.0469019385110212,0.00025960539979230646,1.0,0.0,0.8109926209643389,0.17641926456821605,0.00016860563142806484,0.9998313943685719,0.0,0.00033840947546526223,0.0,0.39939657523318256,0.00033840947546526223,1.0,0.0,0.8019924753492841,0.1678556324399655,0.000198925800676375,0.9998010741993236,0.0,0.0004401408450703803,0.0,0.25920816717133294,0.0004401408450703803,1.0,0.0,0.7939044151827618,0.17477876660602257,0.00011656370206314381,0.9998834362979369,0.0,0.00026441036488633607,0.0,0.34258552087623223,0.00026441036488633607,1.0,0.0,0.7794573276350943,0.17264467761976224,0.0003094059405940319,0.999690594059406,0.0,0.000604960677555999,0.0,0.44593427660846974,0.000604960677555999,1.0,0.0,0.7990645677720977,0.16871270597408103
MLP,Without Sensitive Attributes,0.5082180870320758,0.5082180870320758,1.0,0.6739318290926548,0.8134733906671963,0.1750325140458245,0.4917819129679242,0.0,0.0,1.0,0.0,0.0,0.0,0.06006460773542788,0.0,1.0,0.0,0.8108603284195699,0.17593127194633007,0.0,1.0,0.0,0.0,0.0,0.41196482034981785,0.0,1.0,0.0,0.8058626628745812,0.16447101227891361,0.0,1.0,0.0,0.0,0.0,0.24981746502367108,0.0,1.0,0.0,0.7944563978153932,0.17505983854493815,0.0,1.0,0.0,0.0,0.0,0.29715876601767915,0.0,1.0,0.0,0.7842332043960399,0.1726813622922682,0.0,1.0,0.0,0.0,0.0,0.459089188227366,0.0,1.0,0.0,0.8033076907436554,0.16530413221216744
MLP,Without Sensitive Attributes,0.508362899138368,0.5082916938228691,1.0,0.6739965431150374,0.8106468459914709,0.1768105908052784,0.49163710086163204,0.0,0.0002678451854828401,0.9997321548145172,0.0,0.0005253480430785773,0.0,0.039052136251123304,0.0005253480430785773,1.0,0.0,0.8088686444465865,0.1775258253719156,0.0004796163069544779,0.9995203836930455,0.0,0.0006093845216331717,0.0,0.4100642080123035,0.0006093845216331717,1.0,0.0,0.8062654679262127,0.1656980735794582,0.00020255215718045783,0.9997974478428195,0.0,0.0004568296025582175,0.0,0.25923085196961365,0.0004568296025582175,1.0,0.0,0.7894451775189667,0.17700689249089807,0.00040576181781293297,0.9995942381821871,0.0,0.0006973500697350365,0.0,0.32083345546419206,0.0006973500697350365,1.0,0.0,0.7993663300559167,0.16919348305924223,0.0008968609865470656,0.9991031390134529,0.0,0.0011614401858304202,0.0,0.4637533409698359,0.0011614401858304202,1.0,0.0,0.8035860135932807,0.16640729667781395
