model,feature_set,accuracy,precision,recall,f1,auc,brier,error_rate,fnr,sex_group_dp_diff,sex_group_di_ratio,sex_group_tpr_gap,sex_group_fpr_gap,sex_group_fnr_gap,sex_group_accuracy_gap,sex_group_equalized_odds_diff,sex_group_worst_group_sensitivity,sex_group_macro_avg_fnr,sex_group_group_auc_mean,sex_group_group_brier_mean,age_group_dp_diff,age_group_di_ratio,age_group_tpr_gap,age_group_fpr_gap,age_group_fnr_gap,age_group_accuracy_gap,age_group_equalized_odds_diff,age_group_worst_group_sensitivity,age_group_macro_avg_fnr,age_group_group_auc_mean,age_group_group_brier_mean,income_group_dp_diff,income_group_di_ratio,income_group_tpr_gap,income_group_fpr_gap,income_group_fnr_gap,income_group_accuracy_gap,income_group_equalized_odds_diff,income_group_worst_group_sensitivity,income_group_macro_avg_fnr,income_group_group_auc_mean,income_group_group_brier_mean,education_group_dp_diff,education_group_di_ratio,education_group_tpr_gap,education_group_fpr_gap,education_group_fnr_gap,education_group_accuracy_gap,education_group_equalized_odds_diff,education_group_worst_group_sensitivity,education_group_macro_avg_fnr,education_group_group_auc_mean,education_group_group_brier_mean,intersection_group_dp_diff,intersection_group_di_ratio,intersection_group_tpr_gap,intersection_group_fpr_gap,intersection_group_fnr_gap,intersection_group_accuracy_gap,intersection_group_equalized_odds_diff,intersection_group_worst_group_sensitivity,intersection_group_macro_avg_fnr,intersection_group_group_auc_mean,intersection_group_group_brier_mean
Random Forest,Original Features,0.7463075586446568,0.7355305466237942,0.782051282051282,0.7580778790389395,0.8228410372182456,0.17089777414533525,0.2536924413553432,0.21794871794871795,0.025672389239996152,0.9536937967645241,0.014610938254877137,0.03532663826333943,0.014610938254877082,0.022361156935416515,0.03532663826333943,0.7743108149045743,0.21838371596798709,0.821485071410311,0.17134898183433483,0.5258468546956513,0.24075933366012503,0.3192225786343559,0.3897504748724254,0.31922257863435594,0.12141855167997984,0.3897504748724254,0.5121359223300971,0.2990634567534447,0.8115511140184051,0.1586157960488852,0.38593232156529395,0.4955573287464955,0.22388467044322802,0.3353455997341296,0.22388467044322796,0.009398622857322514,0.3353455997341296,0.6634854771784232,0.2112034648724671,0.8025300759386126,0.17145478984699958,0.4205279812053529,0.4857056446069671,0.2480174500253981,0.3824890702071442,0.24801745002539816,0.03246398482685853,0.3824890702071442,0.6866764275256223,0.18771363649370765,0.8097574726787043,0.16851350745516927,0.5738002136438028,0.19792323077344584,0.3782401227976508,0.43394515339223055,0.3782401227976508,0.1330643185448701,0.43394515339223055,0.45625,0.3028560993474258,0.8097078223841447,0.15884953507597122
Random Forest,Original Features,0.7467419635099913,0.7396570495372891,0.7742165242165242,0.7565423162583519,0.8240279015198038,0.17015756270067592,0.25325803649000866,0.2257834757834758,0.03513667021654243,0.9362439451715964,0.008670767972886573,0.04601182840597534,0.008670767972886545,0.0249457376134693,0.04601182840597534,0.7696476964769647,0.22601691953659198,0.8221920704034164,0.17070950837241652,0.539421379847673,0.2118633731566934,0.36697317123217393,0.39913301902769205,0.36697317123217404,0.12276862614152528,0.39913301902769205,0.45601851851851855,0.3199135437401264,0.8095121457316763,0.1584080038034861,0.3702418090661361,0.5045022555284049,0.22088688000036227,0.2933401463313487,0.22088688000036233,0.017684827498377742,0.2933401463313487,0.6578840697203081,0.21766463762632124,0.8058141861554097,0.16994675043196458,0.4408723824149475,0.4752895907651609,0.2560256500433753,0.4269462371652153,0.2560256500433753,0.014165024127664294,0.4269462371652153,0.6765140324963073,0.194420698886392,0.8036411417754107,0.16776148039065034,0.563917378917379,0.20367315738654648,0.3784316134316134,0.453046421663443,0.37843161343161336,0.13651416122004356,0.453046421663443,0.45075757575757575,0.31974678372328097,0.806963066501427,0.15873209215305215
Random Forest,Original Features,0.7473752805734559,0.7358364510956708,0.7845846986750249,0.759429083637868,0.8241448816110939,0.17040197484450123,0.2526247194265441,0.2154153013249751,0.018344383160988076,0.9667587125824164,0.04675838431333512,0.03912200394176363,0.04675838431333512,0.039381167391735694,0.04675838431333512,0.7602495543672014,0.216371253476131,0.8219034574902059,0.17118910773230575,0.5432357228388341,0.21580749005597644,0.3960028746657896,0.39381655857154296,0.39600287466578965,0.10193721401446876,0.3960028746657896,0.4388646288209607,0.31635004191893507,0.8094281721655685,0.16039388004318988,0.382683277979224,0.5006158089669867,0.2380920507448081,0.3080149767130377,0.23809205074480813,0.02682125442624561,0.3080149767130377,0.6615197074360016,0.20654359494563637,0.8059513180768824,0.16994574369538232,0.44410121801934527,0.4745615625631922,0.20581625022778638,0.4803995068639212,0.20581625022778638,0.013680788936568322,0.4803995068639212,0.6945986875315497,0.1963532513014815,0.7883638417647698,0.1681252616447205,0.581439036340388,0.1870225436268973,0.4544600104149467,0.45842273179555393,0.45446001041494666,0.12288193221199928,0.45842273179555393,0.3953488372093023,0.31796574749349193,0.8056295455434027,0.1611728117370282
Random Forest,Original Features,0.7453479110853667,0.7379076086956522,0.7737569454338225,0.7554071910424925,0.8220419638366735,0.1709528150297677,0.2546520889146333,0.22624305456617755,0.04271768017480104,0.9231911463295137,0.015196490723381917,0.04349167049459157,0.015196490723382,0.025385611040635192,0.04349167049459157,0.7659324522760647,0.22646930236224438,0.8196680551991694,0.17161446898576577,0.55789669324311,0.1992541579334186,0.38326283018643725,0.4207094437206206,0.38326283018643725,0.12372783610603266,0.4207094437206206,0.44565217391304346,0.3230753084785839,0.8085225017795216,0.15918841206914133,0.3776087014164087,0.4979394591843537,0.22810369389135332,0.3219165310048839,0.22810369389135335,0.012038523274478297,0.3219165310048839,0.6529955770004021,0.21750615534672715,0.8030886495785778,0.17140762979779364,0.41829975909035516,0.4855393767509425,0.23186689853356524,0.39437690556134464,0.23186689853356518,0.019912420950842558,0.39437690556134464,0.6685660018993352,0.20539279077890307,0.7883226647230552,0.1715598811148973,0.5844422700587084,0.18988200189882,0.39070205602858055,0.46376421887758745,0.39070205602858055,0.12872334946956432,0.46376421887758745,0.441747572815534,0.3233285148082922,0.8057201936118826,0.1597560354901502
Random Forest,Original Features,0.7422344508000869,0.7311856703649244,0.7793132924918079,0.7544827586206897,0.8167166068341172,0.1733915291097249,0.2577655491999131,0.22068670750819208,0.026428454176940952,0.9524632511203535,0.02038988314567991,0.036572407612002755,0.02038988314567991,0.02528785335594319,0.036572407612002755,0.7686811551056862,0.22112390332147383,0.8150324952859096,0.17390815594827486,0.5263167364597543,0.23707384486111896,0.3097174904280813,0.3970329732524704,0.3097174904280812,0.12715799860535948,0.3970329732524704,0.5157657657657657,0.2991839350187461,0.8062885497537547,0.16080384260793432,0.38364618024525804,0.497597558856517,0.21969056411790577,0.33379343914608073,0.21969056411790577,0.033836731146046684,0.33379343914608073,0.6692591076545231,0.21252332291784762,0.795155178677457,0.17407109469891,0.43238921869010194,0.4772828965835411,0.24748615503019966,0.3615305318052271,0.2474861550301996,0.06478314113786754,0.3615305318052271,0.6758854924793789,0.19468378493164903,0.8026466399385979,0.16620637475163338,0.56586101565483,0.21124174379553884,0.3481160790803511,0.43985597636172225,0.348116079080351,0.14304731495114897,0.43985597636172225,0.4789473684210526,0.30109984516782,0.8029519100751356,0.1612879585079989
