model,feature_set,experiment,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auc_mean,auc_std,brier_mean,brier_std,error_rate_mean,error_rate_std,fnr_mean,fnr_std,sex_group_dp_diff_mean,sex_group_dp_diff_std,sex_group_di_ratio_mean,sex_group_di_ratio_std,sex_group_tpr_gap_mean,sex_group_tpr_gap_std,sex_group_fpr_gap_mean,sex_group_fpr_gap_std,sex_group_fnr_gap_mean,sex_group_fnr_gap_std,sex_group_accuracy_gap_mean,sex_group_accuracy_gap_std,sex_group_equalized_odds_diff_mean,sex_group_equalized_odds_diff_std,sex_group_worst_group_sensitivity_mean,sex_group_worst_group_sensitivity_std,sex_group_macro_avg_fnr_mean,sex_group_macro_avg_fnr_std,sex_group_group_auc_mean_mean,sex_group_group_auc_mean_std,sex_group_group_brier_mean_mean,sex_group_group_brier_mean_std,age_group_dp_diff_mean,age_group_dp_diff_std,age_group_di_ratio_mean,age_group_di_ratio_std,age_group_tpr_gap_mean,age_group_tpr_gap_std,age_group_fpr_gap_mean,age_group_fpr_gap_std,age_group_fnr_gap_mean,age_group_fnr_gap_std,age_group_accuracy_gap_mean,age_group_accuracy_gap_std,age_group_equalized_odds_diff_mean,age_group_equalized_odds_diff_std,age_group_worst_group_sensitivity_mean,age_group_worst_group_sensitivity_std,age_group_macro_avg_fnr_mean,age_group_macro_avg_fnr_std,age_group_group_auc_mean_mean,age_group_group_auc_mean_std,age_group_group_brier_mean_mean,age_group_group_brier_mean_std,income_group_dp_diff_mean,income_group_dp_diff_std,income_group_di_ratio_mean,income_group_di_ratio_std,income_group_tpr_gap_mean,income_group_tpr_gap_std,income_group_fpr_gap_mean,income_group_fpr_gap_std,income_group_fnr_gap_mean,income_group_fnr_gap_std,income_group_accuracy_gap_mean,income_group_accuracy_gap_std,income_group_equalized_odds_diff_mean,income_group_equalized_odds_diff_std,income_group_worst_group_sensitivity_mean,income_group_worst_group_sensitivity_std,income_group_macro_avg_fnr_mean,income_group_macro_avg_fnr_std,income_group_group_auc_mean_mean,income_group_group_auc_mean_std,income_group_group_brier_mean_mean,income_group_group_brier_mean_std,education_group_dp_diff_mean,education_group_dp_diff_std,education_group_di_ratio_mean,education_group_di_ratio_std,education_group_tpr_gap_mean,education_group_tpr_gap_std,education_group_fpr_gap_mean,education_group_fpr_gap_std,education_group_fnr_gap_mean,education_group_fnr_gap_std,education_group_accuracy_gap_mean,education_group_accuracy_gap_std,education_group_equalized_odds_diff_mean,education_group_equalized_odds_diff_std,education_group_worst_group_sensitivity_mean,education_group_worst_group_sensitivity_std,education_group_macro_avg_fnr_mean,education_group_macro_avg_fnr_std,education_group_group_auc_mean_mean,education_group_group_auc_mean_std,education_group_group_brier_mean_mean,education_group_group_brier_mean_std,intersection_group_dp_diff_mean,intersection_group_dp_diff_std,intersection_group_di_ratio_mean,intersection_group_di_ratio_std,intersection_group_tpr_gap_mean,intersection_group_tpr_gap_std,intersection_group_fpr_gap_mean,intersection_group_fpr_gap_std,intersection_group_fnr_gap_mean,intersection_group_fnr_gap_std,intersection_group_accuracy_gap_mean,intersection_group_accuracy_gap_std,intersection_group_equalized_odds_diff_mean,intersection_group_equalized_odds_diff_std,intersection_group_worst_group_sensitivity_mean,intersection_group_worst_group_sensitivity_std,intersection_group_macro_avg_fnr_mean,intersection_group_macro_avg_fnr_std,intersection_group_group_auc_mean_mean,intersection_group_group_auc_mean_std,intersection_group_group_brier_mean_mean,intersection_group_group_brier_mean_std
XGBoost,Without Sensitive Attributes,raw_dataset,0.6945275015306068,0.0024304487648629637,0.3051051962040949,0.002223521496528865,0.7805511941742174,0.0029822882131322684,0.43871937566914604,0.0026722744140780462,0.8051857732834149,0.0036477056104728075,0.19301867424420668,0.0010694482029395757,0.30547249846939317,0.0024304487648629637,0.21944880582578258,0.0029822882131322684,0.028449929990211342,0.003865378217058215,0.9301602607706769,0.00930719174419112,0.03856656215548841,0.007413335104062133,0.027870047502255947,0.0043938322428831835,0.03856656215548839,0.007413335104062112,0.027088258969243516,0.004191370759907413,0.038908629672869365,0.006903849713299846,0.7603917023814935,0.0017088447875839602,0.22032501654076234,0.00276580559595589,0.8033008268387677,0.0033575463947668792,0.19383740135727834,0.0011175525747850515,0.3589704287519735,0.006969884542596844,0.3182610307515553,0.009005029940929428,0.16942858708349512,0.03025991309152553,0.3047015409987341,0.006739123949604451,0.16942858708349512,0.030259913091525523,0.2400779955127002,0.0050768009122158795,0.3047015409987341,0.006739123949604451,0.6300901910918394,0.02822631999646568,0.2635743879549506,0.006147731246498177,0.7969368039459783,0.0019215155522141418,0.18213966040725954,0.0010651075778338,0.3406795083945238,0.005557473737958785,0.44351095541171215,0.006708397462444513,0.22512999381878407,0.024070786180625584,0.30084859100682826,0.004770130859892601,0.22512999381878412,0.024070786180625588,0.18874102343418211,0.0051294923992111175,0.30084859100682826,0.004770130859892601,0.6653499786136152,0.010645903158822112,0.21102360215933746,0.003020393513306487,0.7901834882242503,0.00393686016352783,0.2103139851536076,0.001147866020345204,0.4210098717154679,0.015586483933866717,0.4045169095001966,0.008920000984659152,0.22377273367901845,0.01924927830701534,0.3887988800576335,0.017615709941016695,0.22377273367901845,0.019249278307015342,0.2235959240695662,0.010183520938739567,0.3887988800576335,0.017615709941016695,0.6905261792953619,0.00821288001013936,0.19421225350224736,0.0033414321550550518,0.7888701856098936,0.005013068133333945,0.21881312282293233,0.0030002774031473926,0.3866370990721383,0.01061572623197601,0.29203304153711096,0.011523584219166522,0.20895169113988504,0.027987928600982908,0.3336160345577951,0.011051012351597191,0.20895169113988513,0.027987928600982943,0.261212533180691,0.00723643866687979,0.3336160345577951,0.011051012351597191,0.6107233506762235,0.02616892423792548,0.26460720614752314,0.005905096696083599,0.7945674957637103,0.0016573784470833171,0.18298253641905954,0.0011577150118129201
LightGBM,Without Sensitive Attributes,raw_dataset,0.7083809221886099,0.0026226851231608574,0.31349857054799835,0.0022957188013799845,0.7619741613017009,0.003968992525174581,0.4442239988029291,0.0025631543419564885,0.8052305625371391,0.0034200655551477744,0.18434907161248615,0.000992808631867852,0.29161907781139,0.0026226851231608574,0.23802583869829919,0.003968992525174581,0.025779927860329167,0.004612899898821287,0.9332745116139536,0.0117660497103323,0.042173936014255696,0.008401408316575178,0.02533519523219794,0.006066933053205111,0.04217393601425571,0.008401408316575204,0.026415325636120278,0.005936766203263902,0.042173936014255696,0.008401408316575178,0.7399367849247193,0.0036364252046671044,0.2389762470681529,0.003731791262524001,0.803345375703173,0.003121433184507773,0.18516832491076146,0.001053760690010064,0.35130024315165154,0.006031005926271612,0.3046228375208262,0.009482974356339633,0.1710037013676972,0.037935928990622717,0.29572160875478315,0.005760573102120719,0.1710037013676972,0.03793592899062273,0.23835128787183332,0.00463739431717849,0.29572160875478315,0.005760573102120719,0.6109675552462356,0.03527997558289012,0.28238681222666306,0.009821620704164181,0.7970647856604852,0.0019595341970335203,0.17366207042648452,0.0009638169867961878,0.3384501958756295,0.005690291051813028,0.42845760470826155,0.006087107333937201,0.23653609990012608,0.021813991931038633,0.2955089548028317,0.005207608983955569,0.23653609990012608,0.021813991931038647,0.18734710458037163,0.005161250766796875,0.2955089548028317,0.005207608983955569,0.641205498360845,0.008610973060165084,0.2291443045701836,0.0046097445824942965,0.7902245458452526,0.0036338707260425234,0.20111201710831353,0.0010062602932239687,0.41071860252959436,0.019526798586203098,0.3955208996387167,0.010756011980890639,0.23523356075946705,0.022893009825711703,0.37090821960744974,0.022257615057994756,0.23523356075946703,0.022893009825711685,0.2146225201993875,0.0140527770557301,0.37090821960744974,0.022257615057994756,0.6678688390066392,0.00239498482713734,0.21122208135143916,0.006831006235133251,0.7891564597610461,0.004429831804606672,0.20913939190714262,0.0029470755109882833,0.37736452444770896,0.007980058173977919,0.27776393756294093,0.009141685999745386,0.21470810305194354,0.03928931174564886,0.32267990885454456,0.009540430809946467,0.2147081030519435,0.03928931174564889,0.25983472081753795,0.007023904970928825,0.32267990885454456,0.009540430809946467,0.5885124283658654,0.03586286493593266,0.2837115628445483,0.009509767749463657,0.7947028211826994,0.0016855201295899534,0.174511117120798,0.0010722245466178448
CatBoost,Without Sensitive Attributes,raw_dataset,0.6922657993051559,0.0016040427206213158,0.3036284376052252,0.0014188398742515937,0.7824033423321071,0.0050458104784373995,0.43748004951514063,0.0019880265556800002,0.8046670110877319,0.0034399619937240593,0.1935999871899613,0.0010332289239378966,0.30773420069484425,0.0016040427206213158,0.21759665766789293,0.0050458104784373995,0.028478696040024908,0.004419252771863938,0.9305996341122977,0.010377953480784638,0.040351475178582105,0.007814426276569792,0.028262807244962697,0.005315084342279573,0.040351475178582126,0.007814426276569777,0.027583576276027876,0.004795347984296075,0.040896787609474405,0.006776976539874066,0.7613244247863641,0.0052847894606013945,0.21849983762434486,0.004842490428600226,0.8027933755199967,0.003155686709513607,0.19440485088116516,0.0010697755103521692,0.36294045005112846,0.0045204263757446855,0.3170409089731925,0.007490568798012794,0.17211431587549442,0.02812487094695635,0.3091220238914028,0.005089721108296545,0.1721143158754944,0.028124870946956385,0.24269625039858028,0.005507238565098523,0.3091220238914028,0.005089721108296545,0.6306308286426052,0.025187022327377608,0.2621974199015885,0.005281251757231527,0.7965304561995266,0.0013218072803876835,0.18280212295247372,0.0010405202083667358,0.3393860248496904,0.0025269554434134986,0.44788857988016584,0.00416328569992696,0.2204867482610283,0.021681220715120537,0.300620831002346,0.003654396740450364,0.22048674826102835,0.02168122071512051,0.18867376408853595,0.005868964394158121,0.300620831002346,0.003654396740450364,0.6692435827180535,0.007269592618553432,0.20938978681921422,0.005725506386255483,0.7894719511219109,0.0038078524290970387,0.21089270208549635,0.0010973096477868635,0.4262190105044553,0.014589228448483834,0.40376390931917905,0.008076960339787206,0.22371947397504513,0.020166282296574134,0.39572643340610497,0.017865047388628996,0.22371947397504516,0.020166282296574127,0.227342733947192,0.011701584652143307,0.39572643340610497,0.017865047388628996,0.6948536038673675,0.005743634528492237,0.19111950544097586,0.005425457372889236,0.7878270281416119,0.005052765202748999,0.21993167218201362,0.002980462933297895,0.39040116678968556,0.007155465480831053,0.29041772714103103,0.007534383367563803,0.21029217329847869,0.03096049890545972,0.3377149084780209,0.009114692157337375,0.21029217329847869,0.030960498905459745,0.26350754652151814,0.007112240756607923,0.3377149084780209,0.009114692157337375,0.6124525598415536,0.022542875197099046,0.2633603013008617,0.004982326216474272,0.7940931990596205,0.0010619216320910411,0.18362756673583694,0.001124409099635123
MLP,Without Sensitive Attributes,raw_dataset,0.8522577751116239,0.0007147215780156588,0.5728187357134058,0.011942798103570533,0.13451267601288971,0.012761926934932208,0.21758537710575548,0.01635227135765554,0.8025466238300236,0.0032972982846865228,0.10777168101587357,0.0005853566847860517,0.14774222488837596,0.0007147215780156589,0.8654873239871105,0.012761926934932204,0.007105834197267305,0.001060812861616227,0.8178213730564113,0.02309642801935999,0.04367121171984475,0.008334786633436921,0.003676638021059998,0.0006203154008467638,0.04367121171984474,0.008334786633436939,0.023770709625951136,0.002660787609611222,0.04367121171984475,0.008334786633436921,0.11167885898098703,0.00937527025911057,0.8664855351590905,0.012469344561083166,0.8007520945673676,0.0030156175100091594,0.1088305862571369,0.0006066593086524809,0.038005075598033185,0.004185740406326222,0.1927339895449539,0.030215211565774558,0.05859186177805249,0.01473768900790254,0.020831944866303877,0.002545140367374618,0.058591861778052555,0.014737689007902555,0.16576010547961975,0.0035220714775132346,0.05859186177805249,0.01473768900790254,0.09545651475706604,0.014822642892909743,0.875698474225856,0.012473892075283289,0.7938235348439545,0.0032232444162460035,0.09863138042284854,0.0004936696429974278,0.08756818255674584,0.007599966736393493,0.12240516895778078,0.012541507380086444,0.172803826883776,0.014657627694003696,0.05030093110023555,0.005686246071504431,0.172803826883776,0.014657627694003686,0.11860329545627668,0.005521964403052688,0.172803826883776,0.014657627694003696,0.06491435744373343,0.011349276737793398,0.8561679540240057,0.01366681686701575,0.7871013354602017,0.0033589901662322186,0.11882184478475169,0.0008652460421094065,0.10752898228173731,0.009396547659619264,0.13658041044706018,0.016378287996121444,0.175866348321371,0.022823715183042204,0.06005543974195415,0.006464712756664414,0.175866348321371,0.022823715183042232,0.1506022842711898,0.016124917852136714,0.175866348321371,0.022823715183042204,0.08636398321071176,0.009319922642713113,0.8342209739578621,0.0149752556079774,0.7840213639074435,0.0035148012188266227,0.12687304607632338,0.0022100812570262354,0.042368140543258825,0.00408033991673276,0.16750990865422394,0.03615350664396118,0.10543692650842687,0.027759514858620674,0.024259746368654397,0.0027336780606807697,0.10543692650842687,0.027759514858620715,0.1964731205441903,0.0033183308862525496,0.10543692650842687,0.027759514858620674,0.0720812398046417,0.020866384931644034,0.8772398627634665,0.012220207287673904,0.7915902162094259,0.0029853624821556146,0.09979797865767057,0.0005450096095360148
Fairlearn-DP,Without Sensitive Attributes,raw_dataset,0.7159068240981781,0.0022553622823950252,0.31701627300952245,0.002033284021653963,0.7427417238273486,0.006035563162040182,0.44436198938213634,0.0025191949734102255,0.7269016160403244,0.0025745746270437295,0.284093175901822,0.0022553622823950036,0.2840931759018219,0.0022553622823950252,0.25725827617265146,0.006035563162040182,0.012328487264215792,0.0038823969541436306,0.9663286815748189,0.010196126500735519,0.05263109581145538,0.012913978706814539,0.011508015672576422,0.004015787310881345,0.052631095811455364,0.01291397870681455,0.017116027819726785,0.003995307539285554,0.05263109581145538,0.012913978706814539,0.7152596775177871,0.00929122772675897,0.25842477457648516,0.005872363380384889,0.7259279763149185,0.0023636383495261285,0.28513127377521374,0.0021433785981508757,0.3422240453672754,0.003304349324088704,0.3010354303895757,0.00758025549625895,0.15984286752297677,0.03154447014914646,0.2878674564148903,0.0020925483464712454,0.15984286752297683,0.031544470149146506,0.23734504670370854,0.0028260293232895413,0.2878674564148903,0.0020925483464712454,0.6017579049750144,0.029762593032919168,0.29869099162587975,0.009613849236350695,0.7135981442313492,0.003583192252270129,0.2642857529166186,0.0020929474069117417,0.36596509997517634,0.0035525640096111728,0.3919833262331919,0.005511421624024361,0.27106059596059173,0.020804837397970982,0.3236737232477142,0.004683743763544783,0.2710605959605918,0.02080483739797098,0.20675623020148523,0.0059333968555819,0.3236737232477142,0.004683743763544783,0.6086755217210278,0.010149398352865666,0.24642178571649848,0.006318306845344262,0.7026905165219606,0.002463746562962401,0.31746325114046064,0.0018627080618550114,0.4059925142599293,0.012382708558587835,0.3798116784327305,0.006995854468456237,0.25326518129584014,0.015221341850499802,0.3602577132012538,0.01475768693344647,0.25326518129584025,0.015221341850499804,0.21050979369251177,0.011472275892281168,0.3602577132012538,0.01475768693344647,0.6358147108590247,0.003333816301541253,0.23123860605149588,0.006123150781791783,0.7009926723538666,0.00339359398183376,0.32248160209130117,0.003783157310413444,0.3527108253339586,0.004318062725335537,0.28966059192179267,0.005933004372076044,0.21374470074010352,0.033191063723963486,0.29948044053701606,0.004274069553280043,0.21374470074010357,0.03319106372396351,0.24834592685883666,0.005061592208842903,0.29948044053701606,0.004274069553280043,0.5767582356139456,0.031147402894611386,0.3003886562612207,0.009373625893486191,0.7121915691131234,0.0033637935611358755,0.2653879070012792,0.0020691689713882564
VFAE,Without Sensitive Attributes,raw_dataset,0.7805110344102899,0.008115068777284264,0.36896196552003635,0.008141159607946946,0.6101665077573327,0.025691898183810624,0.4595293911567772,0.003658658030430502,0.8033967728856564,0.0033969007596411525,0.10774270910723016,0.0006881845588139615,0.21948896558971018,0.008115068777284264,0.3898334922426673,0.025691898183810624,0.0048530285235864005,0.0034126189192292397,0.9816336312283707,0.01150290151425245,0.060323456485230166,0.006058108733914442,0.004986949682021402,0.005185791787549301,0.0603234564852302,0.006058108733914424,0.018372733251191865,0.004182591551686482,0.060323456485230166,0.006058108733914442,0.5786211234164529,0.023406251267784287,0.39121714834093196,0.025483892528080313,0.801853928942068,0.003069365088447233,0.10878025259468609,0.0007145292321631925,0.26634817557971957,0.015805955711441343,0.24721208203702988,0.0029220608639193325,0.17216993330405367,0.030681201094450716,0.20823091144597897,0.014089547503134637,0.17216993330405367,0.030681201094450713,0.2079081682993226,0.005968050221839315,0.20823091144597897,0.014089547503134637,0.4522976458970566,0.021134040722715967,0.4356667123114617,0.020108649211693388,0.7956430395687508,0.0010524512442578497,0.09864460613127697,0.0005821809268527548,0.33509272852710287,0.003773467754002034,0.2997085926068535,0.024468850403762073,0.33877726760132953,0.03210271764654719,0.2748497570306266,0.005318041778383519,0.33877726760132953,0.03210271764654717,0.1854746731481613,0.007264318425409554,0.33877726760132953,0.03210271764654719,0.4477533276838388,0.03594763561585447,0.3755221706003523,0.024338497701065696,0.7881264612165891,0.003538266803059165,0.11874448417841317,0.0008911705909338704,0.37831625976806504,0.019138989177512444,0.2942262684687447,0.007191128050858595,0.31608253947000936,0.02680566676914596,0.312009672416797,0.022933753028476087,0.31608253947000936,0.026805666769145975,0.19927178489512384,0.015365290296813132,0.32449172130537773,0.016703119565345276,0.4844780893775223,0.018950758648859006,0.35344676433941286,0.025343773244011502,0.7865759873155937,0.003960271023293719,0.12633655156065965,0.00168076622276188,0.27135020981454366,0.01728132908853153,0.2378098272183447,0.005727337312662729,0.23011202295753583,0.04603105731746572,0.21571680076057972,0.01640831294981247,0.23011202295753588,0.04603105731746572,0.2219930195497517,0.00987474763525715,0.2387196097097537,0.03308395198542401,0.4270325105600146,0.026939159760779277,0.43748204053785544,0.019594311512141305,0.7936316555797124,0.0013555773498488293,0.099782824579316,0.0006384474710478238
Logistic Regression,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.710285270966415,0.0021437201235508774,0.31284323170716716,0.002042789377170529,0.7473575062234415,0.006824737766615077,0.4410539767785518,0.002774710880717604,0.7992436958334627,0.0034522072442129256,0.18620920496433344,0.0011502732619492828,0.289714729033585,0.0021437201235508774,0.25264249377655845,0.006824737766615077,0.030961787082648427,0.005061103794728994,0.9191974918995147,0.012426080797272691,0.03084021702848967,0.007358837392956375,0.029668691759128462,0.005649496348353198,0.03084021702848967,0.0073588373929563975,0.02878301683883271,0.004624048127440853,0.0343457825459378,0.0028884822878152585,0.7312534173522126,0.008897966154952197,0.2533264741335426,0.006766077660597122,0.7973606806129091,0.0031865789289502546,0.1870881053451958,0.0011738347190138384,0.3448266191561905,0.002249742791330588,0.3029873394316095,0.005836437107737317,0.1667847407274843,0.02866808729129537,0.2909284579135367,0.0023712915277379325,0.1667847407274843,0.028668087291295354,0.23854272711029872,0.0032659485727047403,0.2909284579135367,0.0023712915277379325,0.5970073562000201,0.027448511626325698,0.2965431322697361,0.008387212737333965,0.7911491842518655,0.0013670869990752338,0.17554645932014024,0.0011359241612576905,0.27832490408175375,0.0059165082184017455,0.4936966561474495,0.007606691808955766,0.1822182560955083,0.017713992433149393,0.23371298202049795,0.007119198556748503,0.1822182560955083,0.017713992433149407,0.14900893110412028,0.006487594532195742,0.23371298202049795,0.007119198556748503,0.6579865489044634,0.008269539989092651,0.2452372062489104,0.006999720567304933,0.7840372905917927,0.0035967609718852833,0.19996681983465447,0.0011029182668340915,0.32755936520525764,0.006845500659277309,0.4574338401698781,0.00666179981000292,0.18448259563232383,0.014347813369487912,0.2753153775992533,0.00930759453187298,0.18448259563232383,0.014347813369487882,0.15951783610137246,0.0091738987875872,0.2753153775992533,0.00930759453187298,0.6721203182532037,0.006661060116927333,0.23234534328983436,0.006445497655908763,0.7825998564021419,0.005010910085726786,0.20399772008493935,0.0021649974103606197,0.3764861891934051,0.006449140636161429,0.2717856979124181,0.0034299632097528204,0.19810741087528308,0.02670132829206138,0.32308332407437906,0.007187491498835537,0.19810741087528305,0.026701328292061347,0.2628749784542249,0.005086211970161159,0.32308332407437906,0.007187491498835537,0.5809175885332394,0.021761710495731227,0.2973248833202722,0.007899236080285416,0.7886362426834563,0.0010193587105517025,0.17645717959849463,0.0012157144336394099
Random Forest,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7274898514822494,0.00376609827545089,0.3243439735317308,0.004014682769686766,0.7215719400617535,0.005455727993131591,0.44751820083265087,0.004479980265146468,0.7999346551639882,0.004001921102978387,0.17605621294550725,0.0010829619340816865,0.27251014851775057,0.00376609827545089,0.2784280599382466,0.005455727993131591,0.03021856358352919,0.0048422300049567905,0.9154511826999203,0.013146207444560862,0.03430722253966838,0.00791194016683233,0.029451333487551266,0.006048293226983711,0.03430722253966839,0.007911940166832323,0.03033908836500281,0.005828516720078499,0.03547212985814545,0.007696291664779611,0.7036336623628734,0.002916043321380062,0.27921272636729244,0.005224722484050338,0.7977941986235626,0.0037541384236531514,0.17704386637230898,0.0011252168769385978,0.3220603900917807,0.003707055803127417,0.2981641353835255,0.007650161549457125,0.1656183038238569,0.033683242591047394,0.26566272304615757,0.003458664717408997,0.16561830382385692,0.03368324259104737,0.22607744805284882,0.003142585458391781,0.26566272304615757,0.003458664717408997,0.5694112604686176,0.027592108989440915,0.32256173153923307,0.006505608255539522,0.791710975403716,0.0021304847747599855,0.16572582538250077,0.0010255486291359907,0.25338351670128256,0.003974812749318052,0.5010938146163447,0.005435247687609902,0.1731822999136015,0.020267933979317476,0.2045440354414833,0.005346596060277042,0.17318229991360148,0.020267933979317445,0.13395790815769754,0.006173693830848548,0.2045440354414833,0.005346596060277042,0.6368973553376918,0.008477209386278287,0.27135324217547696,0.005512700417530008,0.7857001581397255,0.004425412818760488,0.1876800743862872,0.0011610295529224709,0.31048335669222993,0.009270513094029912,0.4531876321484102,0.006665030247103939,0.182031429577765,0.0284313503834091,0.2535668139607066,0.01499561939995225,0.18203142957776502,0.028431350383409156,0.15237006642524037,0.015240948034877303,0.2535668139607066,0.01499561939995225,0.6480968951816295,0.004852912910288318,0.2580186112505693,0.009490147929769596,0.7839348641487899,0.005954943877169675,0.1913631448471726,0.0020193412642354274,0.354848234811305,0.005370519013865044,0.2605282689218507,0.0075037022945255065,0.20004428077208064,0.039130709165164784,0.29816192842100847,0.007838657825393074,0.20004428077208064,0.0391307091651648,0.25310091176330696,0.007633126792240884,0.29816192842100847,0.007838657825393074,0.55214882426971,0.02864423015297153,0.3235026900795385,0.006074595926414018,0.789122103942621,0.001846062542162662,0.16674267221634362,0.001111583438451087
XGBoost,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.6926972247368547,0.0019908732930636686,0.30388108135934516,0.0018974827521145345,0.7818619221981524,0.003981544091487733,0.43765837747827474,0.0024433931857544317,0.8039984803388098,0.0034272631845815318,0.1937327390434802,0.0010907591821532787,0.3073027752631453,0.0019908732930636686,0.21813807780184763,0.003981544091487733,0.04000389436561415,0.004876859122706614,0.9038582411893439,0.011386790246232976,0.027373148883784393,0.005942075558688489,0.03953285721818446,0.006082691002104144,0.02737314888378443,0.005942075558688481,0.03511089551953857,0.0054956891680554764,0.03953285721818446,0.006082691002104144,0.7675603390584953,0.002140507798945412,0.21875308649961242,0.0038394542618058664,0.8019049121980041,0.003193051654654271,0.19478957432373323,0.0011624508400481166,0.3554785115312803,0.005005512177798643,0.3210644233326071,0.0056049960775307675,0.16630110016282684,0.026791929071542504,0.3012103292875849,0.004181766688121789,0.16630110016282681,0.0267919290715425,0.23793561832162152,0.002877679976699303,0.3012103292875849,0.004181766688121789,0.6313397163954528,0.02349709524061895,0.2619743076595933,0.00486288931978547,0.795880497541532,0.0016045165960982268,0.18276323913342102,0.0010850181082247428,0.27658702048394745,0.0037586408462818815,0.5197745819401286,0.006209696843110119,0.16370477663799549,0.01762408769271514,0.234072772842881,0.005650630196596068,0.1637047766379955,0.017624087692715104,0.1444523390471029,0.006808596652490165,0.234072772842881,0.005650630196596068,0.7026045279351938,0.007851830957101137,0.21132903538186784,0.003961143817089464,0.7896471523002737,0.0036011056707271867,0.2070578760582213,0.00104110160799379,0.34410579524749146,0.00999625773525978,0.46695613655963,0.007141034776785691,0.17878847786414173,0.01659077156756606,0.2974311359617826,0.011276508462201478,0.17878847786414173,0.016590771567566054,0.16597843395168851,0.009105875795522153,0.2974311359617826,0.011276508462201478,0.7102070016818912,0.00436609618099214,0.19782933274519604,0.003231402165504454,0.787886230843541,0.00455226073229092,0.21159896045954468,0.0018705576667349122,0.3968370969328522,0.006391420604748487,0.2815852191895426,0.006032854126046857,0.19993855820033013,0.029058376715160518,0.3440263224864518,0.007750239026983087,0.19993855820033013,0.029058376715160556,0.26835695470856,0.006373911301813242,0.3440263224864518,0.007750239026983087,0.6101101520969893,0.022742431008004646,0.2629197071788537,0.005050699381954172,0.7932630377496108,0.0012559776703046964,0.1838460155008335,0.0012008661394833143
LightGBM,Without Sensitive Attributes + Proxy-Reduced Features,raw_dataset,0.7071389521802095,0.0027518949653950633,0.3124773808438407,0.002407620000077392,0.7621166723289533,0.004397345090666561,0.44322146100623366,0.0027275554880799376,0.803695073370476,0.003303132931225547,0.1851993482337595,0.0011003257004586493,0.2928610478197905,0.0027518949653950633,0.23788332767104672,0.004397345090666561,0.03701422413187061,0.005182063977758572,0.9060478459251599,0.01283041885886108,0.02877231287246993,0.008004455909090267,0.03622426638429638,0.006672012981089536,0.02877231287246993,0.008004455909090241,0.033489196290419174,0.006447091001953831,0.03630831063722216,0.006548454265821081,0.7470719146567708,0.002889177649063247,0.2385419289069942,0.0042367322474652115,0.8016159160722898,0.0030243204738206113,0.1862341765308816,0.0011577069382259402,0.3454349969697485,0.005825947391960881,0.30873393222608175,0.009016176250133942,0.16773532462615087,0.036625937510115024,0.28946592630687884,0.00494963670870343,0.16773532462615084,0.036625937510115045,0.23427645129150507,0.003657516539058681,0.28946592630687884,0.00494963670870343,0.609927154302481,0.03315932372163355,0.28224972534473514,0.008275854038355615,0.7955762834194583,0.001643911932058696,0.17439881262072737,0.0010799292497813992,0.2759387813894077,0.0024466037457445806,0.503171318799664,0.0014805168591597846,0.17676683058666978,0.021131695076814186,0.23029674647298098,0.0028051422719387845,0.17676683058666975,0.021131695076814224,0.14440325025946538,0.005130049370404649,0.23029674647298098,0.0028051422719387845,0.6763649600918946,0.009162545604180734,0.23055834304281758,0.004473087811120999,0.7894074936334017,0.003399290349999609,0.19827860478064022,0.0010478539960342495,0.34278931079493324,0.017329482120497706,0.45119954517067,0.012947461630810049,0.1917814213820302,0.023860404335822302,0.2917068105031147,0.017872795472579996,0.1917814213820302,0.023860404335822316,0.16584500662204932,0.010276991495118794,0.2917068105031147,0.017872795472579996,0.685363950184487,0.004780898219806159,0.21604241311715736,0.006783864588591863,0.7881831015286354,0.0044059009143400775,0.2026481211281208,0.0017190633495207915,0.3849122352149264,0.007844797614184457,0.269639774546757,0.00858095744964254,0.20498380050298817,0.047444756510320124,0.329655183427464,0.009134272254863667,0.20498380050298817,0.04744475651032016,0.2639394908503293,0.006669041147592629,0.329655183427464,0.009134272254863667,0.5861741550003133,0.03833827092583007,0.28316946912343266,0.008464008309362786,0.7929979584551873,0.0012892071838726622,0.1754637638291941,0.0011855231506316532
